Control #,Rec #,Lang,Source Audio ISBN_13,Course,Unit Num,QZ #,Speaker,Cue,Transliteration,#of words,_Q_or_S,Course Name _Source_,Snippet Name,Skills
552,552,JP,9781442386495,Japanese 4,26,05R,M,季節によって、違います。,"kisetsu ni yotte, chigaimasu.",4,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0552.mp3,9
553,553,JP,9781442386495,Japanese 4,26,06Q,N,It's different depending on the location.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0553.mp3,9
554,554,JP,9781442386495,Japanese 4,26,06R,F,所によって、違います。,"tokoro ni yotte, chigaimasu.",4,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0554.mp3,9
555,555,JP,9781442386495,Japanese 4,26,07Q,N,I came here three times.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0555.mp3,"9,12"
556,556,JP,9781442386495,Japanese 4,26,07R,F,ここに三度来ました。,koko ni san do kimashita.,5,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0556.mp3,"9,12"
557,557,JP,9781442386495,Japanese 4,26,08Q,N,"As for spring, the green is beautiful.",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0557.mp3,"9,19"
558,558,JP,9781442386495,Japanese 4,26,08R,M,春は緑が美しいです。,haru wa midori ga utsukushii desu.,6,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0558.mp3,"9,19"
559,559,JP,9781442386495,Japanese 4,26,09Q,N,The fall foliage is also wonderful.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0559.mp3,"9,19"
560,560,JP,9781442386495,Japanese 4,26,09R,M,秋の紅葉も素晴らしいです。,aki no kooyoo mo subarashii desu.,6,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0560.mp3,"9,19"
561,561,JP,9781442386495,Japanese 4,26,10Q,N,"As for in Japan, there are four seasons.",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0561.mp3,"9,12,19"
562,562,JP,9781442386495,Japanese 4,26,10R,M,日本には四つの季節があります。,nihon ni wa yottsu no kisetsu ga arimasu.,8,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0562.mp3,"9,12,19"
563,563,JP,9781442386495,Japanese 4,26,11Q,N,Boston is more or less the same as Hokkaido.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0563.mp3,"9,18,19"
564,564,JP,9781442386495,Japanese 4,26,11R,F,ボストンは北海道と大体同じです。,bosuton wa hokkaido to daitai onaji desu.,7,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0564.mp3,"9,18,19"
565,565,JP,9781442386495,Japanese 4,26,12Q,N,"She is cute as a doll, isn't she.",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0565.mp3,"5,7"
566,566,JP,9781442386495,Japanese 4,26,12R,F,人形のように可愛いですね。,ningyoo no yooni kawaii desu ne.,6,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0566.mp3,"5,7"
567,567,JP,9781442386495,Japanese 4,27,01Q,N,New England's autumn is beautiful.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0567.mp3,"9,18,19"
568,568,JP,9781442386495,Japanese 4,27,01R,M,ニューイングランドの秋は美しいです。,nyuu ingurando no aki wa utsukushii desu.,7,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0568.mp3,"9,18,19"
569,569,JP,9781442386495,Japanese 4,27,02Q,N,I have another grandchild.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0569.mp3,"5,9"
570,570,JP,9781442386495,Japanese 4,27,02R,F,もう一人孫がいます。,moo hitori mago ga imasu.,5,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0570.mp3,"5,9"
571,571,JP,9781442386495,Japanese 4,27,03Q,N,"They like dogs, cats and so forth.",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0571.mp3,"2,9"
572,572,JP,9781442386495,Japanese 4,27,03R,F,犬や猫が好きです。,inu ya neko ga suki desu.,6,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0572.mp3,"2,9"
573,573,JP,9781442386495,Japanese 4,27,04Q,N,Both love animals.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0573.mp3,"2,9"
574,574,JP,9781442386495,Japanese 4,27,04R,F,二人とも動物が大好きです。,futari tomo doobutsu ga daisuki desu.,6,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0574.mp3,"2,9"
575,575,JP,9781442386495,Japanese 4,27,05Q,N,The other grandchild is also saying she wants to become a vet.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0575.mp3,"2,5,9"
576,576,JP,9781442386495,Japanese 4,27,05R,F,もう一人の孫も獣医になりたいと言っています。,moo hitori no mago mo juui ni naritai to itte imasu.,11,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0576.mp3,"2,5,9"
577,577,JP,9781442386495,Japanese 4,27,06Q,N,Do they get along well?,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0577.mp3,"2,5"
578,578,JP,9781442386495,Japanese 4,27,06R,M,仲がいいですか。,naka ga ii desu ka.,5,Q,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0578.mp3,"2,5"
579,579,JP,9781442386495,Japanese 4,27,07Q,N,What are they saying they want to become?,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0579.mp3,"5,9"
580,580,JP,9781442386495,Japanese 4,27,07R,M,何になりたいと言っていますか。,nani ni naritai to itte imasu ka.,7,Q,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0580.mp3,"5,9"
581,581,JP,9781442386495,Japanese 4,27,08Q,N,Old buildings and modern buildings can be seen together.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0581.mp3,"9,18"
582,582,JP,9781442386495,Japanese 4,27,08R,F,古い建物と近代的な建物が一緒に見られます。,furui tatemono to kindai teki na tatemono ga issho ni miraremasu.,11,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0582.mp3,"9,18"
583,583,JP,9781442386495,Japanese 4,27,09Q,N,"Therefore, many old buildings are remaining.",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0583.mp3,"9,18"
584,584,JP,9781442386495,Japanese 4,27,09R,F,だから古い建物がたくさん残っています。,dakara furui tatemono ga takusan nokotte imasu.,7,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0584.mp3,"9,18"
585,585,JP,9781442386495,Japanese 4,27,10Q,N,The dog and cat get along well.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0585.mp3,"2,9"
586,586,JP,9781442386495,Japanese 4,27,10R,F,犬と猫は仲がいいです。,inu to neko wa naka ga ii desu.,8,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0586.mp3,"2,9"
587,587,JP,9781442386495,Japanese 4,28,01Q,N,I was amazed.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0587.mp3,"7,9"
588,588,JP,9781442386495,Japanese 4,28,01R,M,驚きました。,odorokimashita.,1,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0588.mp3,"7,9"
589,589,JP,9781442386495,Japanese 4,28,02Q,N,I saw the Great Buddha and I was moved.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0589.mp3,"9,18"
590,590,JP,9781442386495,Japanese 4,28,02R,F,大仏を見て感動しました。,daibutsu o mite kandoo shimashita.,5,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0590.mp3,"9,18"
591,591,JP,9781442386495,Japanese 4,28,03Q,N,"As for the Great Buddha, how big is it?",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0591.mp3,9
592,592,JP,9781442386495,Japanese 4,28,03R,F,大仏はどのぐらい大きいですか。,daibutsu wa donogurai ookii desu ka.,6,Q,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0592.mp3,9
593,593,JP,9781442386495,Japanese 4,28,04Q,N,It has become a good exercise.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0593.mp3,"1,9"
594,594,JP,9781442386495,Japanese 4,28,04R,F,いい運動になりました。,ii undo ni narimashita.,4,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0594.mp3,"1,9"
595,595,JP,9781442386495,Japanese 4,28,05Q,N,I want to try to come one more time.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0595.mp3,"1,12,18"
596,596,JP,9781442386495,Japanese 4,28,05R,F,もう一度来てみたいです。,mo ichido kite mitai desu.,5,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0596.mp3,"1,12,18"
597,597,JP,9781442386495,Japanese 4,28,06Q,N,The cicadas are singing.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0597.mp3,"2,9"
598,598,JP,9781442386495,Japanese 4,28,06R,M,蝉が鳴いています。,semi ga naite imasu.,4,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0598.mp3,"2,9"
599,599,JP,9781442386495,Japanese 4,28,07Q,N,I'm very glad.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0599.mp3,"7,16"
600,600,JP,9781442386495,Japanese 4,28,07R,F,とても嬉しいです。,totemo ureshii desu.,3,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0600.mp3,"7,16"
601,601,JP,9781442386495,Japanese 4,28,08Q,N,I'm also the same.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0601.mp3,"7,9"
602,602,JP,9781442386495,Japanese 4,28,08R,M2,私も同じです。,watashi mo onaji desu.,4,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0602.mp3,"7,9"
603,603,JP,9781442386495,Japanese 4,28,09Q,N,"In the United States also, do you have four seasons?",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0603.mp3,"9,12,19"
604,604,JP,9781442386495,Japanese 4,28,09R,M,アメリカにも四季がありますか。,amerika ni mo shiki ga arimasu ka.,7,Q,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0604.mp3,"9,12,19"
605,605,JP,9781442386495,Japanese 5,28,10Q,N,"Summer has come, hasn't it.",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0605.mp3,"9,19"
606,606,JP,9781442386495,Japanese 6,28,10R,M,夏が来ましたね。,natsu ga kimashita ne.,4,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0606.mp3,"9,19"
607,607,JP,9781442386495,Japanese 4,29,01Q,N,Isn't it dangerous?,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0607.mp3,"7,9"
608,608,JP,9781442386495,Japanese 4,29,01R,M,危なくないですか。,abunaku nai desu ka.,4,Q,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0608.mp3,"7,9"
609,609,JP,9781442386495,Japanese 4,29,02Q,N,Where are they sold?,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0609.mp3,"9,14"
610,610,JP,9781442386495,Japanese 4,29,02R,M,どこで売っていますか.,doko de utte imasu ka.,5,Q,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0610.mp3,"9,14"
611,611,JP,9781442386495,Japanese 4,29,03Q,N,Feeding is not dangerous.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0611.mp3,"2,9"
612,612,JP,9781442386495,Japanese 4,29,03R,F,餌をやるのは危なくないです。,esa o yaru no wa abunaku nai desu.,8,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0612.mp3,"2,9"
613,613,JP,9781442386495,Japanese 4,29,04Q,N,They swim gracefully.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0613.mp3,"2,9"
614,614,JP,9781442386495,Japanese 4,29,04R,F,優雅に泳ぎます。,yuuga ni oyogimasu.,3,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0614.mp3,"2,9"
615,615,JP,9781442386495,Japanese 4,29,05Q,N,The deer are not afraid of people.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0615.mp3,"2,9"
616,616,JP,9781442386495,Japanese 4,29,05R,F,鹿は人を怖がりません。,shika wa hito o kowagari masen.,6,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0616.mp3,"2,9"
617,617,JP,9781442386495,Japanese 4,29,06Q,N,What are they eating?,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0617.mp3,"6,9"
618,618,JP,9781442386495,Japanese 4,29,06R,M,何を食べているんですか。,nani o tabete iru n desu ka.,7,Q,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0618.mp3,"6,9"
619,619,JP,9781442386495,Japanese 4,29,07Q,N,What are they feeding the deer?,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0619.mp3,"2,6"
620,620,JP,9781442386495,Japanese 4,29,07R,M,鹿に何をやっているんですか。,shika ni nani o yatte iru n desu ka.,9,Q,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0620.mp3,"2,6"
621,621,JP,9781442386495,Japanese 4,29,08Q,N,"They're graceful, aren't they.",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0621.mp3,"2,9"
622,622,JP,9781442386495,Japanese 4,29,08R,F,優雅ですね。,yuuga desu ne.,3,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0622.mp3,"2,9"
623,623,JP,9781442386495,Japanese 4,29,09Q,N,"As for feeding deer, it's the first time.",,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0623.mp3,"1,2"
624,624,JP,9781442386495,Japanese 4,29,09R,M,鹿に餌をやるのは初めてです。,shika ni esa o yaru no wa hajimete desu.,9,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0624.mp3,"1,2"
625,625,JP,9781442386495,Japanese 4,30,01Q,N,Please watch your step.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0625.mp3,"7,16"
626,626,JP,9781442386495,Japanese 4,30,01R,F,足元に気をつけて下さい。,ashimoto ni ki o tsukete kudasai.,6,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0626.mp3,"7,16"
627,627,JP,9781442386495,Japanese 4,30,02Q,N,I'm interested in Buddhist art.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0627.mp3,"1,9"
628,628,JP,9781442386495,Japanese 4,30,02R,M,仏教美術に興味があります。,bukkyoo bijutsu ni kyoomi ga arimasu.,6,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0628.mp3,"1,9"
629,629,JP,9781442386495,Japanese 4,30,03Q,N,Won't you go to see the fireworks?,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0629.mp3,1
630,630,JP,9781442386495,Japanese 4,30,03R,F,花火を見に行きませんか。,hanabi o mi ni ikimasen ka.,6,Q,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0630.mp3,1
631,631,JP,9781442386495,Japanese 4,30,04Q,N,What's your cell phone number?,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0631.mp3,"9,16"
632,632,JP,9781442386495,Japanese 4,30,04R,M2,携帯の番号は何番ですか。,keitai no bangoo wa nan ban desu ka.,8,Q,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0632.mp3,"9,16"
633,633,JP,9781442386495,Japanese 4,30,05Q,N,Is it sold here?,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0633.mp3,"7,9,14"
634,634,JP,9781442386495,Japanese 4,30,05R,M,ここで売っていますか。,koko de utte imasu ka.,5,Q,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0634.mp3,"7,9,14"
635,635,JP,9781442386495,Japanese 4,30,06Q,N,Won't you go to see it?,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0635.mp3,1
636,636,JP,9781442386495,Japanese 4,30,06R,F,見に行きませんか。,mi ni ikimasen ka.,4,Q,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0636.mp3,1
637,637,JP,9781442386495,Japanese 4,30,07Q,N,What number is it?,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0637.mp3,"9,12"
638,638,JP,9781442386495,Japanese 4,30,07R,M,何番ですか。,nan ban desu ka.,4,Q,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0638.mp3,"9,12"
639,639,JP,9781442386495,Japanese 4,30,08Q,N,I'm sorry I'm late.,,,,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0639.mp3,"7,13,17"
640,640,JP,9781442386495,Japanese 4,30,08R,F,遅れてすみません。,okurete sumimasen.,2,S,Pimsleur Japanese Level 4 MP3,9781508222064_Japanese_4_QZ_0640.mp3,"7,13,17"
