"Control #","Rec","Lang","ISBN","Course","Unit Num","Start","Stop","Cluster","Qz #","Spkr","Cue","#of words","Q or S","Course Name (Source)","Snippet Name","Skills"
"128","128","BP","9781508235460","BrazPort 4","2","","","U02-08","08R_D","M","Há algo para fazer agora?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0128.mp3","1,17"
"129","129","BP","9781508235460","BrazPort 4","3","","","U03-01","01Q_A","N","She was a widow for a long time.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0129.mp3","5,17"
"130","130","BP","9781508235460","BrazPort 4","3","","","U03-01","01R_A","M","Ela foi viúva durante muito tempo.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0130.mp3","5,17"
"131","131","BP","9781508235460","BrazPort 4","3","","","U03-01","01Q_B","N","She was a widow for many years.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0131.mp3","5,17"
"132","132","BP","9781508235460","BrazPort 4","3","","","U03-01","01R_B","F","Ela foi viúva por muitos anos.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0132.mp3","5,17"
"133","133","BP","9781508235460","BrazPort 4","3","","","U03-01","01Q_C","N","He was a widower for a long time.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0133.mp3","5,17"
"134","134","BP","9781508235460","BrazPort 4","3","","","U03-01","01R_C","F","Ele foi viúvo por muito tempo.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0134.mp3","5,17"
"135","135","BP","9781508235460","BrazPort 4","3","","","U03-01","01Q_D","N","She was a widow for too long.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0135.mp3","5,10,17"
"136","136","BP","9781508235460","BrazPort 4","3","","","U03-01","01R_D","F","Ela foi viúva tempo demais.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0136.mp3","5,10,17"
"137","137","BP","9781508235460","BrazPort 4","3","","","U03-02","02Q_A","N","My grandfather was retired.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0137.mp3","5,20"
"138","138","BP","9781508235460","BrazPort 4","3","","","U03-02","02R_A","F","Meu avô estava aposentado.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0138.mp3","5,20"
"139","139","BP","9781508235460","BrazPort 4","3","","","U03-02","02Q_B","N","My grandfather was married.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0139.mp3","5"
"140","140","BP","9781508235460","BrazPort 4","3","","","U03-02","02R_B","F","Meu avô estava casado.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0140.mp3","5"
"141","141","BP","9781508235460","BrazPort 4","3","","","U03-02","02Q_C","N","My grandparents were married.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0141.mp3","5"
"142","142","BP","9781508235460","BrazPort 4","3","","","U03-02","02R_C","M","Meus avós estavam casados.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0142.mp3","5"
"143","143","BP","9781508235460","BrazPort 4","3","","","U03-02","02Q_D","N","My grandmother was retired.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0143.mp3","5,20"
"144","144","BP","9781508235460","BrazPort 4","3","","","U03-02","02R_D","M","Minha avó estava aposentada.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0144.mp3","5,20"
"145","145","BP","9781508235460","BrazPort 4","3","","","U03-03","03Q_A","N","It must have been very enjoyable.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0145.mp3","7,18"
"146","146","BP","9781508235460","BrazPort 4","3","","","U03-03","03R_A","M","Deve ter sido muito divertido.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0146.mp3","7,18"
"147","147","BP","9781508235460","BrazPort 4","3","","","U03-03","03Q_B","N","It must have been very pleasant.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0147.mp3","7,18"
"148","148","BP","9781508235460","BrazPort 4","3","","","U03-03","03R_B","M","Deve ter sido muito agradável.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0148.mp3","7,18"
"149","149","BP","9781508235460","BrazPort 4","3","","","U03-03","03Q_C","N","It must have been very beautiful.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0149.mp3","7,18"
"150","150","BP","9781508235460","BrazPort 4","3","","","U03-03","03R_C","M","Deve ter sido muito bonito.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0150.mp3","7,18"
"151","151","BP","9781508235460","BrazPort 4","3","","","U03-03","03Q_D","N","It must have been very interesting.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0151.mp3","7,18"
"152","152","BP","9781508235460","BrazPort 4","3","","","U03-03","03R_D","F","Deve ter sido muito interessante.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0152.mp3","7,18"
"153","153","BP","9781508235460","BrazPort 4","3","","","U03-04","04Q_A","N","I love this city!","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0153.mp3","18"
"154","154","BP","9781508235460","BrazPort 4","3","","","U03-04","04R_A","F","Eu adoro esta cidade!","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0154.mp3","18"
"155","155","BP","9781508235460","BrazPort 4","3","","","U03-04","04Q_B","N","I love this time of day!","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0155.mp3","7,17"
"156","156","BP","9781508235460","BrazPort 4","3","","","U03-04","04R_B","F","Eu adoro esta hora do dia!","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0156.mp3","7,17"
"157","157","BP","9781508235460","BrazPort 4","3","","","U03-04","04Q_C","N","I love good weather!","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0157.mp3","19"
"158","158","BP","9781508235460","BrazPort 4","3","","","U03-04","04R_C","F","Eu adoro bom tempo!","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0158.mp3","19"
"159","159","BP","9781508235460","BrazPort 4","3","","","U03-04","04Q_D","N","I love a good time!","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0159.mp3","1,17"
"160","160","BP","9781508235460","BrazPort 4","3","","","U03-04","04R_D","F","Eu adoro um bom momento!","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0160.mp3","1,17"
"161","161","BP","9781508235460","BrazPort 4","3","","","U03-05","05Q_A","N","The capital is a magnificent city.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0161.mp3","7,18"
"162","162","BP","9781508235460","BrazPort 4","3","","","U03-05","05R_A","M","A capital é uma cidade magnífica.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0162.mp3","7,18"
"163","163","BP","9781508235460","BrazPort 4","3","","","U03-05","05Q_B","N","The capital is a marvelous city.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0163.mp3","7,18"
"164","164","BP","9781508235460","BrazPort 4","3","","","U03-05","05R_B","M","A capital é uma cidade maravilhosa.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0164.mp3","7,18"
"165","165","BP","9781508235460","BrazPort 4","3","","","U03-05","05Q_C","N","The capital is a great city.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0165.mp3","7,18"
"166","166","BP","9781508235460","BrazPort 4","3","","","U03-05","05R_C","M","A capital é uma cidade ótima.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0166.mp3","7,18"
"167","167","BP","9781508235460","BrazPort 4","3","","","U03-05","05Q_D","N","The capital is a pleasant city.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0167.mp3","7,18"
"168","168","BP","9781508235460","BrazPort 4","3","","","U03-05","05R_D","M","A capital é uma cidade agradável.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0168.mp3","7,18"
"169","169","BP","9781508235460","BrazPort 4","3","","","U03-06","06Q_A","N","I went to the 50-year anniversary of my grandparents.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0169.mp3","1,5,17"
"170","170","BP","9781508235460","BrazPort 4","3","","","U03-06","06R_A","M","Fui às bodas de ouro dos meus avós.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0170.mp3","1,5,17"
"171","171","BP","9781508235460","BrazPort 4","3","","","U03-06","06Q_B","N","My grandparents went to my wedding.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0171.mp3","1,5"
"172","172","BP","9781508235460","BrazPort 4","3","","","U03-06","06R_B","F","Meus avós foram ao meu casamento.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0172.mp3","1,5"
"173","173","BP","9781508235460","BrazPort 4","3","","","U03-06","06Q_C","N","I went to the party of my grandparents.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0173.mp3","1,5"
"174","174","BP","9781508235460","BrazPort 4","3","","","U03-06","06R_C","F","Fui à festa dos meus avós.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0174.mp3","1,5"
"175","175","BP","9781508235460","BrazPort 4","3","","","U03-06","06Q_D","N","I went to the farewell party of my grandparents.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0175.mp3","1,5"
"176","176","BP","9781508235460","BrazPort 4","3","","","U03-06","06R_D","F","Fui à festa de despedida dos meus avós.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0176.mp3","1,5"
"177","177","BP","9781508235460","BrazPort 4","3","","","U03-07","07Q_A","N","I went to Ouro Preto last week.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0177.mp3","17,18"
"178","178","BP","9781508235460","BrazPort 4","3","","","U03-07","07R_A","F","Fui a Ouro Preto na semana passada.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0178.mp3","17,18"
"179","179","BP","9781508235460","BrazPort 4","3","","","U03-07","07Q_B","N","I went to Ouro Preto last month.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0179.mp3","17,18"
"180","180","BP","9781508235460","BrazPort 4","3","","","U03-07","07R_B","F","Fui a Ouro Preto no mês passado.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0180.mp3","17,18"
"181","181","BP","9781508235460","BrazPort 4","3","","","U03-07","07Q_C","N","I went to Ouro Preto last year.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0181.mp3","17,18"
"182","182","BP","9781508235460","BrazPort 4","3","","","U03-07","07R_C","M","Fui a Ouro Preto no ano passado.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0182.mp3","17,18"
"183","183","BP","9781508235460","BrazPort 4","3","","","U03-07","07Q_D","N","I went to Ouro Preto a week ago.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0183.mp3","17,18"
"184","184","BP","9781508235460","BrazPort 4","3","","","U03-07","07R_D","M","Fui a Ouro Preto há uma semana.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0184.mp3","17,18"
"185","185","BP","9781508235460","BrazPort 4","3","","","U03-08","08Q_A","N","I'm a little tired.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0185.mp3","7,8"
"186","186","BP","9781508235460","BrazPort 4","3","","","U03-08","08R_A","M","Estou um pouco cansado.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0186.mp3","7,8"
"187","187","BP","9781508235460","BrazPort 4","3","","","U03-08","08Q_B","N","I'm a little sick.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0187.mp3","8"
"188","188","BP","9781508235460","BrazPort 4","3","","","U03-08","08R_B","M","Estou um pouco doente.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0188.mp3","8"
"189","189","BP","9781508235460","BrazPort 4","3","","","U03-08","08Q_C","N","I'm a little hungry.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0189.mp3","6,7"
"190","190","BP","9781508235460","BrazPort 4","3","","","U03-08","08R_C","M","Estou com um pouco de fome.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0190.mp3","6,7"
"191","191","BP","9781508235460","BrazPort 4","3","","","U03-08","08Q_D","N","I'm a little cold.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0191.mp3","7,8"
"192","192","BP","9781508235460","BrazPort 4","3","","","U03-08","08R_D","F","Estou com um pouco de frio.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0192.mp3","7,8"
"193","193","BP","9781508235460","BrazPort 4","4","","","U04-01","01Q_A","N","I hate to travel by plane.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0193.mp3","18"
"194","194","BP","9781508235460","BrazPort 4","4","","","U04-01","01R_A","F","Detesto viajar de avião.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0194.mp3","18"
"195","195","BP","9781508235460","BrazPort 4","4","","","U04-01","01Q_B","N","I hate to travel by bus.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0195.mp3","18"
"196","196","BP","9781508235460","BrazPort 4","4","","","U04-01","01R_B","F","Detesto viajar de ônibus.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0196.mp3","18"
"197","197","BP","9781508235460","BrazPort 4","4","","","U04-01","01Q_C","N","I want to travel by plane.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0197.mp3","18"
"198","198","BP","9781508235460","BrazPort 4","4","","","U04-01","01R_C","F","Quero viajar de avião.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0198.mp3","18"
"199","199","BP","9781508235460","BrazPort 4","4","","","U04-01","01Q_D","N","I prefer to travel by bus.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0199.mp3","18"
"200","200","BP","9781508235460","BrazPort 4","4","","","U04-01","01R_D","F","Eu prefiro viajar de ônibus.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0200.mp3","18"
"201","201","BP","9781508235460","BrazPort 4","4","","","U04-02","02Q_A","N","Last year I bought a new car.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0201.mp3","1,14,17,18"
"202","202","BP","9781508235460","BrazPort 4","4","","","U04-02","02R_A","M","No ano passado eu comprei um carro novo.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0202.mp3","1,14,17,18"
"203","203","BP","9781508235460","BrazPort 4","4","","","U04-02","02Q_B","N","Yesterday I wanted a new car.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0203.mp3","17,18"
"204","204","BP","9781508235460","BrazPort 4","4","","","U04-02","02R_B","M","Ontem eu queria um carro novo.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0204.mp3","17,18"
"205","205","BP","9781508235460","BrazPort 4","4","","","U04-02","02Q_C","N","Last month I wanted a new car.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0205.mp3","17,18"
"206","206","BP","9781508235460","BrazPort 4","4","","","U04-02","02R_C","M","No mês passado eu queria um carro novo.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0206.mp3","17,18"
"207","207","BP","9781508235460","BrazPort 4","4","","","U04-02","02Q_D","N","Yesterday I bought a new car.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0207.mp3","1,14,17,18"
"208","208","BP","9781508235460","BrazPort 4","4","","","U04-02","02R_D","M","Ontem eu comprei um carro novo.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0208.mp3","1,14,17,18"
"209","209","BP","9781508235460","BrazPort 4","4","","","U04-03","03Q_A","N","I already knew that.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0209.mp3","7,17"
"210","210","BP","9781508235460","BrazPort 4","4","","","U04-03","03R_A","M","Eu já sabia isso.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0210.mp3","7,17"
"211","211","BP","9781508235460","BrazPort 4","4","","","U04-03","03Q_B","N","I already knew this.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0211.mp3","7,17"
"212","212","BP","9781508235460","BrazPort 4","4","","","U04-03","03R_B","F","Eu já sabia este.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0212.mp3","7,17"
"213","213","BP","9781508235460","BrazPort 4","4","","","U04-03","03Q_C","N","I knew this before.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0213.mp3","7,17"
"214","214","BP","9781508235460","BrazPort 4","4","","","U04-03","03R_C","F","Eu sabia disto antes.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0214.mp3","7,17"
"215","215","BP","9781508235460","BrazPort 4","4","","","U04-03","03Q_D","N","I already knew her.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0215.mp3","7,17"
"216","216","BP","9781508235460","BrazPort 4","4","","","U04-03","03R_D","F","Eu já a conhecia.","","S","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0216.mp3","7,17"
"217","217","BP","9781508235460","BrazPort 4","4","","","U04-04","04Q_A","N","Do you know that she lived here?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0217.mp3","7,10"
"218","218","BP","9781508235460","BrazPort 4","4","","","U04-04","04R_A","F","Sabe que ela morava aqui?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0218.mp3","7,10"
"219","219","BP","9781508235460","BrazPort 4","4","","","U04-04","04Q_B","N","Do you know that he worked here?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0219.mp3","10,20"
"220","220","BP","9781508235460","BrazPort 4","4","","","U04-04","04R_B","F","Sabe que ele trabalhou aqui?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0220.mp3","10,20"
"221","221","BP","9781508235460","BrazPort 4","4","","","U04-04","04Q_C","N","Do you know that he came here?","","Q","Portuguese (Brazilian) Level 4 MP3","Brazilian_Portuguese_Level_4_QM_0221.mp3","10,18"
