Control #,Rec,Lang,ISBN,Course,Unit Num,Start,Stop,Cluster,Qz #,Spkr,Cue,#of words,Q or S,Course Name (Source),Snippet Name,Skills
127,127,FR,9781442381834,Pimsleur French Level 5,2,N/A,N/A,U02-08,08Q_D,N,Don’t smoke.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0127.mp3,"7,8"
128,128,FR,9781442381834,Pimsleur French Level 5,2,N/A,N/A,U02-08,08R_D,F,Ne fumez pas.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0128.mp3,"7,8"
129,129,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-01,01Q_A,N,That works for you?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0129.mp3,20
130,130,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-01,01R_A,M,Ça vous arrange ?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0130.mp3,20
131,131,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-01,01Q_B,N,That bothers you?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0131.mp3,7
132,132,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-01,01R_B,M,Ça vous dérange ?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0132.mp3,7
133,133,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-01,01Q_C,N,That’s pleasing to you?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0133.mp3,7
134,134,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-01,01R_C,F,Ça vous plaît ?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0134.mp3,7
135,135,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-01,01Q_D,N,Do you mind?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0135.mp3,"7,13"
136,136,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-01,01R_D,F,Ça vous ennuie ?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0136.mp3,"7,13"
137,137,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-02,02Q_A,N,That’s really too dumb.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0137.mp3,7
138,138,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-02,02R_A,M,C’est vraiment trop bête.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0138.mp3,7
139,139,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-02,02Q_B,N,That’s really too cute.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0139.mp3,"7,14"
140,140,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-02,02R_B,M,C’est vraiment trop mignon.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0140.mp3,"7,14"
141,141,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-02,02Q_C,N,That’s really too tight.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0141.mp3,"7,14"
142,142,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-02,02R_C,F,C’est vraiment trop serré.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0142.mp3,"7,14"
143,143,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-02,02Q_D,N,That’s really too far.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0143.mp3,"4,18"
144,144,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-02,02R_D,F,C’est vraiment trop loin.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0144.mp3,"4,18"
145,145,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-03,03Q_A,N,He’s stuck in a traffic jam.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0145.mp3,"1,18"
146,146,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-03,03R_A,M,Il est coincé dans un embouteillage.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0146.mp3,"1,18"
147,147,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-03,03Q_B,N,He’s stuck on the freeway.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0147.mp3,18
148,148,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-03,03R_B,M,Il est coincé sur l’autoroute.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0148.mp3,18
149,149,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-03,03Q_C,N,He’s stuck in a bottle.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0149.mp3,"7,9"
150,150,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-03,03R_C,F,Il est coincé dans une bouteille.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0150.mp3,"7,9"
151,151,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-03,03Q_D,N,He’s in a traffic jam.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0151.mp3,18
152,152,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-03,03R_D,F,Il est dans un embouteillage.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0152.mp3,18
153,153,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-04,04Q_A,N,I have a bad toothache.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0153.mp3,8
154,154,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-04,04R_A,M,J’ai très mal aux dents.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0154.mp3,8
155,155,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-04,04Q_B,N,I very often have an ache.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0155.mp3,8
156,156,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-04,04R_B,M,J’ai très souvent mal.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0156.mp3,8
157,157,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-04,04Q_C,N,My fingers hurt a lot.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0157.mp3,"8,9"
158,158,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-04,04R_C,F,J’ai très mal aux doigts.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0158.mp3,"8,9"
159,159,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-04,04Q_D,N,I have a bad ache inside.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0159.mp3,8
160,160,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-04,04R_D,F,J’ai très mal dedans.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0160.mp3,8
161,161,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-05,05Q_A,N,I feel better already.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0161.mp3,"7,8"
162,162,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-05,05R_A,M,Je me sens déjà mieux.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0162.mp3,"7,8"
163,163,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-05,05Q_B,N,I feel old already.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0163.mp3,"8,12"
164,164,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-05,05R_B,M,Je me sens déjà vieux.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0164.mp3,"8,12"
165,165,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-05,05Q_C,N,I feel a lot better.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0165.mp3,"7,8,12"
166,166,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-05,05R_C,F,Je me sens beaucoup mieux.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0166.mp3,"7,8,12"
167,167,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-05,05Q_D,N,I feel a little better.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0167.mp3,"7,8"
168,168,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-05,05R_D,F,Je me sens un peu mieux.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0168.mp3,"7,8"
169,169,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-06,06Q_A,N,I hope that everything is going well.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0169.mp3,7
170,170,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-06,06R_A,M,J’espère que tout va bien.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0170.mp3,7
171,171,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-06,06Q_B,N,I hope that it will be OK.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0171.mp3,"7,13"
172,172,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-06,06R_B,M,J’espère que ça ira.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0172.mp3,"7,13"
173,173,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-06,06Q_C,N,I hope that you are doing well.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0173.mp3,"7,13"
174,174,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-06,06R_C,F,J’espère que tu vas bien.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0174.mp3,"7,13"
175,175,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-06,06Q_D,N,I hope that everything will be OK.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0175.mp3,7
176,176,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-06,06R_D,F,J’espère que tout ira bien.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0176.mp3,7
177,177,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-07,07Q_A,N,You look tired.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0177.mp3,"7,8"
178,178,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-07,07R_A,M,Tu as l’air fatigué.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0178.mp3,"7,8"
179,179,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-07,07Q_B,N,You are tired.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0179.mp3,"7,8"
180,180,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-07,07R_B,M,Tu es fatigué.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0180.mp3,"7,8"
181,181,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-07,07Q_C,N,We look tired.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0181.mp3,"7,8"
182,182,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-07,07R_C,F,On a l’air fatigué.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0182.mp3,"7,8"
183,183,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-07,07Q_D,N,You look busy.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0183.mp3,"18,20"
184,184,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-07,07R_D,F,Tu as l’air occupé.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0184.mp3,"18,20"
185,185,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-08,08Q_A,N,You’re even early.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0185.mp3,17
186,186,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-08,08R_A,M,Vous êtes même en avance.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0186.mp3,17
187,187,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-08,08Q_B,N,You’re really early.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0187.mp3,17
188,188,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-08,08R_B,M,Vous êtes vraiment en avance.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0188.mp3,17
189,189,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-08,08Q_C,N,You’re often early.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0189.mp3,17
190,190,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-08,08R_C,F,Vous êtes souvent en avance.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0190.mp3,17
191,191,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-08,08Q_D,N,You’re already early.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0191.mp3,17
192,192,FR,9781442381834,Pimsleur French Level 5,3,N/A,N/A,U03-08,08R_D,F,Vous êtes déjà en avance.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0192.mp3,17
193,193,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-01,01Q_A,N,It hurts me.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0193.mp3,8
194,194,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-01,01R_A,M,Ça me fait mal.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0194.mp3,8
195,195,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-01,01Q_B,N,It hurts you.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0195.mp3,8
196,196,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-01,01R_B,M,Ça te fait mal.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0196.mp3,8
197,197,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-01,01Q_C,N,It doesn’t hurt.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0197.mp3,"7,8"
198,198,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-01,01R_C,F,Ça ne fait pas mal.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0198.mp3,"7,8"
199,199,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-01,01Q_D,N,It’s not bad.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0199.mp3,7
200,200,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-01,01R_D,F,C’est pas mal.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0200.mp3,7
201,201,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-02,02Q_A,N,Close your eyes.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0201.mp3,"7,8"
202,202,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-02,02R_A,M,Fermez les yeux.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0202.mp3,"7,8"
203,203,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-02,02Q_B,N,Open your mouth.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0203.mp3,"7,8"
204,204,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-02,02R_B,M,Ouvrez la bouche.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0204.mp3,"7,8"
205,205,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-02,02Q_C,N,Close the door.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0205.mp3,7
206,206,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-02,02R_C,F,Fermez la porte.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0206.mp3,7
207,207,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-02,02Q_D,N,Close the windows.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0207.mp3,7
208,208,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-02,02R_D,F,Fermez les fenêtres.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0208.mp3,7
209,209,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-03,03Q_A,N,I haven’t spoken to them about it.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0209.mp3,"9,15"
210,210,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-03,03R_A,M,Je ne leur en ai pas parlé.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0210.mp3,"9,15"
211,211,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-03,03Q_B,N,I haven’t spoken to them.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0211.mp3,"9,15"
212,212,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-03,03R_B,M,Je ne leur ai pas parlé.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0212.mp3,"9,15"
213,213,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-03,03Q_C,N,I don’t speak to them about it.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0213.mp3,15
214,214,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-03,03R_C,F,Je ne leur en parle pas.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0214.mp3,15
215,215,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-03,03Q_D,N,I ’m not going to speak about it.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0215.mp3,15
216,216,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-03,03R_D,F,Je ne vais pas en parler.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0216.mp3,15
217,217,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-04,04Q_A,N,What do you see?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0217.mp3,7
218,218,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-04,04R_A,M,Qu’est-ce que vous voyez ?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0218.mp3,7
219,219,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-04,04Q_B,N,What do you want?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0219.mp3,"7,14"
220,220,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-04,04R_B,M,Qu’est-ce que vous voulez ?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0220.mp3,"7,14"
221,221,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-04,04Q_C,N,Do you travel?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0221.mp3,18
222,222,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-04,04R_C,F,Est-ce que vous voyagez ?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0222.mp3,18
223,223,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-04,04Q_D,N,What did you see?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0223.mp3,"7,18"
224,224,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-04,04R_D,F,Qu’est-ce que vous avez vu ?,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0224.mp3,"7,18"
225,225,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-05,05Q_A,N,"Nothing serious, nothing broken?",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0225.mp3,8
226,226,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-05,05R_A,M,"Rien de grave, rien de cassé ?",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0226.mp3,8
227,227,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-05,05Q_B,N,"Nothing outside, nothing inside?",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0227.mp3,"4,7"
228,228,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-05,05R_B,M,"Rien dehors, rien dedans ?",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0228.mp3,"4,7"
229,229,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-05,05Q_C,N,"Nothing started, nothing finished?",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0229.mp3,1
230,230,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-05,05R_C,F,"Rien de commencé, rien de fini ?",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0230.mp3,1
231,231,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-05,05Q_D,N,"Nothing new, nothing beautiful?",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0231.mp3,14
232,232,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-05,05R_D,F,"Rien de nouveau, rien de beau ?",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0232.mp3,14
233,233,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-06,06Q_A,N,You should go to the dentist.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0233.mp3,"1,8,20"
234,234,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-06,06R_A,M,Tu devrais aller chez le dentiste.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0234.mp3,"1,8,20"
235,235,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-06,06Q_B,N,It’s necessary to go to the dentist.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0235.mp3,"1,8,20"
236,236,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-06,06R_B,M,Il faut aller chez le dentiste.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0236.mp3,"1,8,20"
237,237,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-06,06Q_C,N,You have been to the dentist.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0237.mp3,"8,20"
238,238,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-06,06R_C,F,Vous êtes allé chez le dentiste.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0238.mp3,"8,20"
239,239,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-06,06Q_D,N,You never go to the dentist.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0239.mp3,"8,20"
240,240,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-06,06R_D,F,Tu ne vas jamais chez le dentiste.,N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0240.mp3,"8,20"
241,241,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-07,07Q_A,N,"You can tell me, you know.",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0241.mp3,7
242,242,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-07,07R_A,M,"Tu peux me le dire, tu sais.",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0242.mp3,7
243,243,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-07,07Q_B,N,"You can write me, you know.",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0243.mp3,1
244,244,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-07,07R_B,M,"Tu peux m’écrire, tu sais.",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0244.mp3,1
245,245,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-07,07Q_C,N,"You can see me, you know.",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0245.mp3,7
246,246,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-07,07R_C,F,"Tu peux me voir, tu sais.",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0246.mp3,7
247,247,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-07,07Q_D,N,"You can tell me, you see.",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0247.mp3,7
248,248,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-07,07R_D,F,"Tu peux me le dire, tu vois.",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0248.mp3,7
249,249,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-08,08Q_A,N,"Please hold, I’ll put her on.",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0249.mp3,"3,13"
250,250,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-08,08R_A,M,"Ne quitte pas, je te la passe.",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0250.mp3,"3,13"
251,251,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-08,08Q_B,N,"Don’t come by, I’m leaving you.",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0251.mp3,18
252,252,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-08,08R_B,M,"Ne passe pas, je te quitte.",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0252.mp3,18
253,253,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-08,08Q_C,N,"Please hold, here she is.",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0253.mp3,"3,13"
254,254,FR,9781442381834,Pimsleur French Level 5,4,N/A,N/A,U04-08,08R_C,F,"Ne quitte pas, la voilà.",N/A,N/A,Pimsleur French Level 5 MP3,9781442396173_French_5_QZ_0254.mp3,"3,13"
