Control #,Rec #,Lang,Source Audio ISBN-13,Course,Unit Num,start,stop,QZ #,line #,Speaker,Cue,Transliteration,#of words,Q or S,Course Name (Source),Snippet name,Skills
493,1,MA,9781442395718,Mandarin 5,23,,,08Q,,N,My parents are in the lumber business in Southeast Asia.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_493.mp3,"5,20"
494,1,MA,9781442395718,Mandarin 5,23,,,08R,,M,我父母在东南亚做木材生意。,wǒ fù mǔ zài dōng nán yà zuò mù cái sheng yì.,12,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_494.mp3,"5,20"
495,1,MA,9781442395718,Mandarin 5,23,,,09Q,,N,Their lumber business doesn’t have an off season.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_495.mp3,"9,17,20"
496,1,MA,9781442395718,Mandarin 5,23,,,09R,,M,他们的木材生意没有淡季。,tā men de mù cái sheng yì méi yǒu dàn jì.,11,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_496.mp3,"9,17,20"
497,1,MA,9781442395718,Mandarin 5,23,,,10Q,,N,My relatives were all very poor.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_497.mp3,5
498,1,MA,9781442395718,Mandarin 5,23,,,10R,,F,我亲戚都很穷。,wǒ qīn qi dōu hěn qióng.,6,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_498.mp3,5
499,1,MA,9781442395718,Mandarin 5,23,,,11Q,,N,I in the past was a military person.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_499.mp3,"9,20"
500,1,MA,9781442395718,Mandarin 5,23,,,11R,,M,我以前是军人。,wǒ yǐ qián shì jūn rén.,6,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_500.mp3,"9,20"
501,1,MA,9781442395718,Mandarin 5,24,,,01Q,,N,Trees grow very slowly.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_501.mp3,9
502,1,MA,9781442395718,Mandarin 5,24,,,01R,,F,树长得很慢。,shù zhǎng de hěn màn.,5,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_502.mp3,9
503,1,MA,9781442395718,Mandarin 5,24,,,02Q,,N,Trees grow too slowly.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_503.mp3,9
504,1,MA,9781442395718,Mandarin 5,24,,,02R,,F,树长得太慢。,shù zhǎng de tài màn.,5,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_504.mp3,9
505,1,MA,9781442395718,Mandarin 5,24,,,03Q,,N,That’s why lumber is relatively expensive.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_505.mp3,"11,20"
506,1,MA,9781442395718,Mandarin 5,24,,,03R,,M,所以木材比较贵。,suó yǐ mù cái bǐ jiào guì.,7,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_506.mp3,"11,20"
507,1,MA,9781442395718,Mandarin 5,24,,,04Q,,N,We import bamboo flooring from China.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_507.mp3,"9,20"
508,1,MA,9781442395718,Mandarin 5,24,,,04R,,M,我们从中国进口竹地板。,wǒ men cóng zhōng guó jìn kǒu zhú dì bǎn.,10,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_508.mp3,"9,20"
509,1,MA,9781442395718,Mandarin 5,24,,,05Q,,N,Our bamboo flooring does not have formaldehyde.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_509.mp3,"9,20"
510,1,MA,9781442395718,Mandarin 5,24,,,05R,,M,我们的竹地板没有甲醛。,wǒ men de zhú dì bǎn méi yǒu jiǎ quán.,10,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_510.mp3,"9,20"
511,1,MA,9781442395718,Mandarin 5,24,,,06Q,,N,Formaldehyde is harmful to the body.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_511.mp3,8
512,1,MA,9781442395718,Mandarin 5,24,,,06R,,F,甲醛对身体有害。,jiǎ quán duì shēn tǐ yǒu hài.,7,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_512.mp3,8
513,1,MA,9781442395718,Mandarin 5,24,,,07Q,,N,America exports lumber to China.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_513.mp3,"9,20"
514,1,MA,9781442395718,Mandarin 5,24,,,07R,,M,美国向中国出口木材。,měi guó xiàng zhōng guó chū kǒu mù cái.,9,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_514.mp3,"9,20"
515,1,MA,9781442395718,Mandarin 5,24,,,08Q,,N,Hunan grows a lot of bamboo.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_515.mp3,"9,20"
516,1,MA,9781442395718,Mandarin 5,24,,,08R,,M,湖南种很多的竹子。,hú nán zhòng hěn duō de zhú zi.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_516.mp3,"9,20"
517,1,MA,9781442395718,Mandarin 5,24,,,09Q,,N,China imports lumber from America.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_517.mp3,"9,20"
518,1,MA,9781442395718,Mandarin 5,24,,,09R,,F,中国从美国进口木材。,zhōng guó cóng měi guó jìn kǒu mù cái.,9,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_518.mp3,"9,20"
519,1,MA,9781442395718,Mandarin 5,24,,,10Q,,N,Bamboo grows faster than trees.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_519.mp3,9
520,1,MA,9781442395718,Mandarin 5,24,,,10R,,M,竹子长得比树快。,zhú zi zhǎng de bǐ shù kuài.,7,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_520.mp3,9
521,1,MA,9781442395718,Mandarin 5,24,,,11Q,,N,Bamboo grows very fast.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_521.mp3,9
522,1,MA,9781442395718,Mandarin 5,24,,,11R,,M,竹子长得很快。,zhú zi zhǎng de hěn kuài.,6,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_522.mp3,9
523,1,MA,9781442395718,Mandarin 5,25,,,01Q,,N,The competition is very fierce.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_523.mp3,20
524,1,MA,9781442395718,Mandarin 5,25,,,01R,,F,竞争很厉害。,jìng zhēng hěn lì hài.,5,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_524.mp3,20
525,1,MA,9781442395718,Mandarin 5,25,,,02Q,,N,Americans put a high value on individualism.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_525.mp3,9
526,1,MA,9781442395718,Mandarin 5,25,,,02R,,M,美国人讲个人主义。,měi guó rén jiǎng gè rén zhǔ yì.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_526.mp3,9
527,1,MA,9781442395718,Mandarin 5,25,,,03Q,,N,Do you like to watch westerns?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_527.mp3,1
528,1,MA,9781442395718,Mandarin 5,25,,,03R,,M,你喜欢看西部片吗？,nǐ xǐ huan kàn xī bù piān ma?,8,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_528.mp3,1
529,1,MA,9781442395718,Mandarin 5,25,,,04Q,,N,My ancestors were cowboys.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_529.mp3,9
530,1,MA,9781442395718,Mandarin 5,25,,,04R,,M,我的祖先是牛仔。,wǒ de zǔ xiān shì niú zǎi.,7,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_530.mp3,9
531,1,MA,9781442395718,Mandarin 5,25,,,05Q,,N,Our company imports lumber from America.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_531.mp3,"9,20"
532,1,MA,9781442395718,Mandarin 5,25,,,05R,,F,我们公司从美国进口木材。,wǒ men gōng sī cóng měi guó jìn kǒu mù cái.,11,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_532.mp3,"9,20"
533,1,MA,9781442395718,Mandarin 5,25,,,06Q,,N,I sometimes wear jeans.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_533.mp3,9
534,1,MA,9781442395718,Mandarin 5,25,,,06R,,F,我有时候穿牛仔裤。,wǒ yǒu shí hòu chuan niú zǎi kù.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_534.mp3,9
535,1,MA,9781442395718,Mandarin 5,25,,,07Q,,N,I like to watch American television.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_535.mp3,1
536,1,MA,9781442395718,Mandarin 5,25,,,07R,,M,我喜欢看美国电视。,wǒ xǐ huan kàn měi guó diàn shì.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_536.mp3,1
537,1,MA,9781442395718,Mandarin 5,25,,,08Q,,N,My younger brother wears jeans everyday.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_537.mp3,5
538,1,MA,9781442395718,Mandarin 5,25,,,08R,,M,我弟弟每天穿牛仔裤。,wǒ dì di měi tiān chuan niú zǎi kù.,9,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_538.mp3,5
539,1,MA,9781442395718,Mandarin 5,25,,,09Q,,N,American culture puts a high value on competition.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_539.mp3,9
540,1,MA,9781442395718,Mandarin 5,25,,,09R,,F,美国文化讲竞争。,měi guó wén huà jiǎng jìng zhēng.,7,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_540.mp3,9
541,1,MA,9781442395718,Mandarin 5,25,,,10Q,,N,I feel American cowboy culture is very interesting.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_541.mp3,9
542,1,MA,9781442395718,Mandarin 5,25,,,10R,,F,我觉得美国牛仔文化很有意思。,wǒ jué de měi guó niú zǎi wén huà hěn yǒu yì si.,13,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_542.mp3,9
543,1,MA,9781442395718,Mandarin 5,25,,,11Q,,N,You also are very awesome.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_543.mp3,7
544,1,MA,9781442395718,Mandarin 5,25,,,11R,,M,你也很厉害。,nǐ yě hěn lì hai.,5,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_544.mp3,7
545,1,MA,9781442395718,Mandarin 5,26,,,01Q,,N,Today is his birthday?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_545.mp3,"5,7"
546,1,MA,9781442395718,Mandarin 5,26,,,01R,,M,今天是他的生日吗？,jīn tiān shì tā de sheng rì ma?,8,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_546.mp3,"5,7"
547,1,MA,9781442395718,Mandarin 5,26,,,02Q,,N,Practicing martial arts is very hard.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_547.mp3,1
548,1,MA,9781442395718,Mandarin 5,26,,,02R,,F,练武术很辛苦。,liàn wǔ shù hěn xīn kǔ.,6,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_548.mp3,1
549,1,MA,9781442395718,Mandarin 5,26,,,03Q,,N,The master’s birthday is July 4th.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_549.mp3,"9,17"
550,1,MA,9781442395718,Mandarin 5,26,,,03R,,M,师傅的生日是七月四号。,shī fu de shēng rì shì qī yuè sì hào.,10,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_550.mp3,"9,17"
551,1,MA,9781442395718,Mandarin 5,26,,,04Q,,N,He has studied martial arts.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_551.mp3,"1,9"
552,1,MA,9781442395718,Mandarin 5,26,,,04R,,M,他学过武术。,tā xué guò wǔ shù.,5,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_552.mp3,"1,9"
553,1,MA,9781442395718,Mandarin 5,26,,,05Q,,N,My birthday is May 8th.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_553.mp3,"5,7,9,17"
554,1,MA,9781442395718,Mandarin 5,26,,,05R,,F,我的生日是 五月八号。,wǒ de sheng rì shì wǔ yuè bā hào.,9,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_554.mp3,"5,7,9,17"
555,1,MA,9781442395718,Mandarin 5,26,,,06Q,,N,I practice martial arts every day with my boyfriend.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_555.mp3,"1,5"
556,1,MA,9781442395718,Mandarin 5,26,,,06R,,F,我每天跟我男朋友一起练武术。,wǒ měi tiān gēn wǒ nán péng you yì qǐ liàn wǔ shù.,13,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_556.mp3,"1,5"
557,1,MA,9781442395718,Mandarin 5,26,,,07Q,,N,We practice martial arts everyday.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_557.mp3,"1,17"
558,1,MA,9781442395718,Mandarin 5,26,,,07R,,F,我们每天练武术。,wǒ men měi tiān liàn wǔ shù.,7,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_558.mp3,"1,17"
559,1,MA,9781442395718,Mandarin 5,26,,,08Q,,N,My girlfriend is a graduate student.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_559.mp3,"5,9"
560,1,MA,9781442395718,Mandarin 5,26,,,08R,,M,我女朋友是一个研究生。,wǒ nǚ péng you shì yí gè yán jiū sheng.,10,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_560.mp3,"5,9"
561,1,MA,9781442395718,Mandarin 5,26,,,09Q,,N,My friend puts a high value on personal loyalty.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_561.mp3,"5,9"
562,1,MA,9781442395718,Mandarin 5,26,,,09R,,F,我朋友讲义气。,wǒ péng you jiǎng yì qi.,6,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_562.mp3,"5,9"
563,1,MA,9781442395718,Mandarin 5,26,,,10Q,,N,I would like to give her a gift.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_563.mp3,7
564,1,MA,9781442395718,Mandarin 5,26,,,10R,,M,我想送她一个礼物。,wǒ xiǎng sòng tā yí gè lǐ wù.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_564.mp3,7
565,1,MA,9781442395718,Mandarin 5,26,,,11Q,,N,China’s National Day is October 1st.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_565.mp3,"17,18"
566,1,MA,9781442395718,Mandarin 5,26,,,11R,,M,中国的国庆节是十月一号。,zhōng guó de guó qìng jié shì shí yuè yī hào.,11,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_566.mp3,"17,18"
567,1,MA,9781442395718,Mandarin 5,27,,,01Q,,N,Northern California’s wines are very famous.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_567.mp3,"6,9"
568,1,MA,9781442395718,Mandarin 5,27,,,01R,,M,北加州的葡萄酒很有名。,běi jiā zhōu de pú tao jiǔ hěn yǒu míng.,10,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_568.mp3,"6,9"
569,1,MA,9781442395718,Mandarin 5,27,,,02Q,,N,Ningxia’s climate is very suitable for growing grapes.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_569.mp3,"6,9,19"
570,1,MA,9781442395718,Mandarin 5,27,,,02R,,M,宁夏的气候很适合种葡萄。,níng xià de qì hòu hěn shì hé zhòng pú tao.,11,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_570.mp3,"6,9,19"
571,1,MA,9781442395718,Mandarin 5,27,,,03Q,,N,You were a very good master.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_571.mp3,9
572,1,MA,9781442395718,Mandarin 5,27,,,03R,,F,你是一个很好的师傅。,nǐ shì yí gè hěn hǎo de shī fu.,9,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_572.mp3,9
573,1,MA,9781442395718,Mandarin 5,27,,,04Q,,N,Do you like to watch fireworks?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_573.mp3,1
574,1,MA,9781442395718,Mandarin 5,27,,,04R,,M,你喜欢看烟火吗?,nǐ xǐ huan kàn yān huǒ ma?,7,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_574.mp3,1
575,1,MA,9781442395718,Mandarin 5,27,,,05Q,,N,When is her birthday?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_575.mp3,"5,7"
576,1,MA,9781442395718,Mandarin 5,27,,,05R,,F,她的生日是几月几号?,tā de sheng rì shì jǐ yuè jǐ hào?,9,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_576.mp3,"5,7"
577,1,MA,9781442395718,Mandarin 5,27,,,06Q,,N,They're all very conscientious.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_577.mp3,9
578,1,MA,9781442395718,Mandarin 5,27,,,06R,,F,他们都很认真。,tā men dōu hěn rèn zhēn.,6,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_578.mp3,9
579,1,MA,9781442395718,Mandarin 5,27,,,07Q,,N,We make red wine.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_579.mp3,6
580,1,MA,9781442395718,Mandarin 5,27,,,07R,,F,我们酿造红葡萄酒。,wǒ men niàng zào hóng pú tao jiǔ.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_580.mp3,6
581,1,MA,9781442395718,Mandarin 5,27,,,08Q,,N,My master has twenty-five disciples.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_581.mp3,"1,12"
582,1,MA,9781442395718,Mandarin 5,27,,,08R,,M,我师傅有二十五个徒弟。,wǒ shī fu yǒu èr shí wǔ gè tú dì.,10,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_582.mp3,"1,12"
583,1,MA,9781442395718,Mandarin 5,27,,,09Q,,N,I know you have very big potential.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_583.mp3,"7,9"
584,1,MA,9781442395718,Mandarin 5,27,,,09R,,F,我知道你有很大的的潜力。,wǒ zhī dào nǐ yǒu hěn dà de qián lì.,10,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_584.mp3,"7,9"
585,1,MA,9781442395718,Mandarin 5,27,,,10Q,,N,Chinese people have started to drink wine.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_585.mp3,"6,9"
586,1,MA,9781442395718,Mandarin 5,27,,,10R,,F,中国人开始喝葡萄酒。,zhōng guó rén kāi shǐ hē pú tao jiǔ.,9,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_586.mp3,"6,9"
587,1,MA,9781442395718,Mandarin 5,28,,,01Q,,N,In California it often rains in winter.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_587.mp3,"18,19"
588,1,MA,9781442395718,Mandarin 5,28,,,01R,,F,加州常常冬天下雨。,jiā zhōu cháng cháng dōng tiān xià yǔ.,8,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_588.mp3,"18,19"
589,1,MA,9781442395718,Mandarin 5,28,,,02Q,,N,Do you miss home?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_589.mp3,7
590,1,MA,9781442395718,Mandarin 5,28,,,02R,,F,你想家吗？,nǐ xiǎng jiā ma?,4,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_590.mp3,7
591,1,MA,9781442395718,Mandarin 5,28,,,03Q,,N,How do you usually celebrate?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_591.mp3,"1,7"
592,1,MA,9781442395718,Mandarin 5,28,,,03R,,F,你一般怎么庆祝？,nǐ yì bān zěn me qìng zhù?,7,Q,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_592.mp3,"1,7"
593,1,MA,9781442395718,Mandarin 5,28,,,04Q,,N,The grapes are ripe.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_593.mp3,"6,9"
594,1,MA,9781442395718,Mandarin 5,28,,,04R,,M,葡萄成熟了。,pú tao chéng shú le.,5,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_594.mp3,"6,9"
595,1,MA,9781442395718,Mandarin 5,28,,,05Q,,N,Shandong is very suitable for making wine.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_595.mp3,"6,18"
596,1,MA,9781442395718,Mandarin 5,28,,,05R,,F,山东很适合酿造葡萄酒。,shān dōng hěn shì hé niàng zào pú tao jiǔ.,10,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_596.mp3,"6,18"
597,1,MA,9781442395718,Mandarin 5,28,,,06Q,,N,The challenges also are very numerous.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_597.mp3,9
598,1,MA,9781442395718,Mandarin 5,28,,,06R,,M,挑战也很多。,tiǎo zhàn yě hěn duō.,5,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_598.mp3,9
599,1,MA,9781442395718,Mandarin 5,28,,,07Q,,N,"Generally speaking, we are lucky.",,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_599.mp3,7
600,1,MA,9781442395718,Mandarin 5,28,,,07R,,F,"总的来说, 我们运气好。","zǒng de lái shuō, wǒ men yùn qi hǎo.",9,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_600.mp3,7
601,1,MA,9781442395718,Mandarin 5,28,,,08Q,,N,Shandong’s soil is very good.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_601.mp3,"9,18"
602,1,MA,9781442395718,Mandarin 5,28,,,08R,,F,山东的土壤很好。,shān dōng de tǔ rǎng hěn hǎo.,7,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_602.mp3,"9,18"
603,1,MA,9781442395718,Mandarin 5,28,,,09Q,,N,When the grapes are ripe it doesn’t rain.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_603.mp3,"6,9,19"
604,1,MA,9781442395718,Mandarin 5,28,,,09R,,M,葡萄成熟的时候不下雨。,pú tao chéng shú de shí hòu bú xià yǔ.,10,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_604.mp3,"6,9,19"
605,1,MA,9781442395718,Mandarin 5,28,,,10Q,,N,Shandong is not lucky.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_605.mp3,"9,18"
606,1,MA,9781442395718,Mandarin 5,28,,,10R,,M,山东运气不好。,shān dōng yùn qi bù hǎo.,6,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_606.mp3,"9,18"
607,1,MA,9781442395718,Mandarin 5,28,,,11Q,,N,I miss my wife and my son.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_607.mp3,"5,7"
608,1,MA,9781442395718,Mandarin 5,28,,,11R,,M,我想我太太和我儿子。,wǒ xiǎng wǒ tài tai hé wǒ ér zi.,9,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_608.mp3,"5,7"
609,1,MA,9781442395718,Mandarin 5,29,,,01Q,,N,Eating too much dessert is not good for the body.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_609.mp3,"6,8"
610,1,MA,9781442395718,Mandarin 5,29,,,01R,,F,吃太多的甜点对身体不好。,chī tài duō de tián diǎn duì shēn tǐ bù hǎo.,11,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_610.mp3,"6,8"
611,1,MA,9781442395718,Mandarin 5,29,,,02Q,,N,Thanksgiving Day is a very important holiday.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_611.mp3,9
612,1,MA,9781442395718,Mandarin 5,29,,,02R,,M,感恩节是 一个很重要的节日。,gǎn ēn jié shì yí gè hěn zhòng yào de jié rì.,12,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_612.mp3,9
613,1,MA,9781442395718,Mandarin 5,29,,,03Q,,N,Family reunions are very important.,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_613.mp3,"1,5"
614,1,MA,9781442395718,Mandarin 5,29,,,03R,,F,家庭团聚很重要。,jiā tíng tuán jù hěn zhòng yào.,7,S,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_614.mp3,"1,5"
615,1,MA,9781442395718,Mandarin 5,29,,,04Q,,N,How do Americans usually celebrate?,,,,Chinese (Mandarin) Level 5 MP3,9781508230823_Mandarin_Chinese_5_QZ_615.mp3,7
