Control #,Rec #,Lang,Source Audio ISBN-13,Course,Unit Num,QZ #,Speaker,Cue,#of words,Q or S,Course Name (Source),Snippet Name,Skills
574,574,ESL_SP,9781442329423,,28,02R,M,I'm sorry?,2,Q,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_574.mp3,"13,16"
575,575,ESL_SP,9781442329423,,28,03Q,N,Podemos hacer una llamada de conferencia.,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_575.mp3,"3,20"
576,576,ESL_SP,9781442329423,,28,03R,M,We can have a conference call.,6,S,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_576.mp3,"3,20"
577,577,ESL_SP,9781442329423,,28,04Q,N,¿Qué dijo?,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_577.mp3,"7,15,16"
578,578,ESL_SP,9781442329423,,28,04R,M,What did you say?,4,Q,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_578.mp3,"7,15,16"
579,579,ESL_SP,9781442329423,,28,05Q,N,¿En dónde firmo?,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_579.mp3,"16,20"
580,580,ESL_SP,9781442329423,,28,05R,M,Where do I sign?,4,Q,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_580.mp3,"16,20"
581,581,ESL_SP,9781442329423,,28,06Q,N,Estará listo como en diez minutos.,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_581.mp3,"12,17"
582,582,ESL_SP,9781442329423,,28,06R,F,It will be ready in about ten minutes.,8,S,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_582.mp3,"12,17"
583,583,ESL_SP,9781442329423,,28,07Q,N,¿Quiere una tarjeta para cajero automático?,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_583.mp3,"11,14,16"
584,584,ESL_SP,9781442329423,,28,07R,F,Do you want an ATM card?,6,Q,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_584.mp3,"11,14,16"
585,585,ESL_SP,9781442329423,,28,08Q,N,Hay una conferencia importante.,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_585.mp3,"18,20"
586,586,ESL_SP,9781442329423,,28,08R,M,There's an important conference.,4,S,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_586.mp3,"18,20"
587,587,ESL_SP,9781442329423,,28,09Q,N,No podemos cambiar la fecha de la reunión.,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_587.mp3,"17,20"
588,588,ESL_SP,9781442329423,,28,09R,F,We can't change the date of the meeting.,8,S,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_588.mp3,"17,20"
589,589,ESL_SP,9781442329423,,29,01Q,N,Sé que usted estará de vacaciones.,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_589.mp3,"9,18"
590,590,ESL_SP,9781442329423,,29,01R,M,I know that you'll be on vacation.,7,S,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_590.mp3,"9,18"
591,591,ESL_SP,9781442329423,,29,02Q,N,Dije que podemos hacer una llamada de conferencia.,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_591.mp3,"3,20"
592,592,ESL_SP,9781442329423,,29,02R,F,I said that we can have a conference call.,9,S,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_592.mp3,"3,20"
593,593,ESL_SP,9781442329423,,29,03Q,N,Me gustaría hacerle una pregunta.,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_593.mp3,"7,15,16"
594,594,ESL_SP,9781442329423,,29,03R,M,I'd like to ask you a question.,7,S,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_594.mp3,"7,15,16"
595,595,ESL_SP,9781442329423,,29,04Q,N,¿Es muy caro estudiar en Estados Unidos?,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_595.mp3,"11,20"
596,596,ESL_SP,9781442329423,,29,04R,M,Is it very expensive to study in the United States?,10,Q,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_596.mp3,"11,20"
597,597,ESL_SP,9781442329423,,29,05Q,N,Es demasiado tarde para cambiarla ahora.,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_597.mp3,"7,17"
598,598,ESL_SP,9781442329423,,29,05R,M,It's too late to change it now.,7,S,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_598.mp3,"7,17"
599,599,ESL_SP,9781442329423,,29,06Q,N,No tiene mucho dinero.,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_599.mp3,"11,12"
600,600,ESL_SP,9781442329423,,29,06R,M,She doesn't have a lot of money.,7,S,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_600.mp3,"11,12"
601,601,ESL_SP,9781442329423,,29,07Q,N,Hay uno justo a la vuelta de la esquina.,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_601.mp3,"4,9"
602,602,ESL_SP,9781442329423,,29,07R,F,There's one just around the corner.,6,S,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_602.mp3,"4,9"
603,603,ESL_SP,9781442329423,,29,08Q,N,¿Cuál es la fecha de hoy?,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_603.mp3,"16,17"
604,604,ESL_SP,9781442329423,,29,08R,M,What's today's date?,3,Q,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_604.mp3,"16,17"
605,605,ESL_SP,9781442329423,,29,09Q,N,¿Está todo listo?,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_605.mp3,"9,16"
606,606,ESL_SP,9781442329423,,29,09R,F,Is everything ready?,3,Q,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_606.mp3,"9,16"
607,607,ESL_SP,9781442329423,,29,10Q,N,¿Ha visto mis llaves del coche?,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_607.mp3,"7,16,18"
608,608,ESL_SP,9781442329423,,29,10R,M,Have you seen my car keys?,6,Q,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_608.mp3,"7,16,18"
609,609,ESL_SP,9781442329423,,29,11Q,N,Todo está listo para la conferencia.,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_609.mp3,20
610,610,ESL_SP,9781442329423,,29,11R,M,Everything's ready for the conference,5,S,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_610.mp3,20
611,611,ESL_SP,9781442329423,,29,12Q,N,Le gustaría pasar un año aquí.,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_611.mp3,"17,18"
612,612,ESL_SP,9781442329423,,29,12R,M,She'd like to spend a year there.,7,S,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_612.mp3,"17,18"
613,613,ESL_SP,9781442329423,,30,01Q,N,Pregunté si le gustaría tomar algo.,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_613.mp3,"6,7"
614,614,ESL_SP,9781442329423,,30,01R,F,I asked if you'd like something to drink.,8,S,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_614.mp3,"6,7"
615,615,ESL_SP,9781442329423,,30,02Q,N,Le pregunté si ha visto mis llaves del coche.,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_615.mp3,"7,16"
616,616,ESL_SP,9781442329423,,30,02R,F,I asked if you've seen my car keys.,8,S,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_616.mp3,"7,16"
617,617,ESL_SP,9781442329423,,30,03Q,N,Le hice una pregunta.,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_617.mp3,"15,16"
618,618,ESL_SP,9781442329423,,30,03R,F,I asked you a question.,5,S,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_618.mp3,"15,16"
619,619,ESL_SP,9781442329423,,30,04Q,N,Tengo sed.,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_619.mp3,6
620,620,ESL_SP,9781442329423,,30,04R,M,I'm thirsty.,2,S,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_620.mp3,6
621,621,ESL_SP,9781442329423,,30,05Q,N,Puede quedarse con mi esposa y conmigo.,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_621.mp3,"5,18"
622,622,ESL_SP,9781442329423,,30,05R,M,She can stay with my wife and me.,8,S,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_622.mp3,"5,18"
623,623,ESL_SP,9781442329423,,30,06Q,N,¿Estará nuestra nueva cliente allí?,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_623.mp3,20
624,624,ESL_SP,9781442329423,,30,06R,M,Will our new client be there?,6,Q,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_624.mp3,20
625,625,ESL_SP,9781442329423,,30,07Q,N,¿Debemos cambiar la fecha?,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_625.mp3,"7,17,20"
626,626,ESL_SP,9781442329423,,30,07R,M,Should we change the date?,5,Q,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_626.mp3,"7,17,20"
627,627,ESL_SP,9781442329423,,30,08Q,N,"Entonces, quizá podamos hacer una llamada de conferencia.",,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_627.mp3,"3,20"
628,628,ESL_SP,9781442329423,,30,08R,M,Then maybe we can have a conference call.,8,S,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_628.mp3,"3,20"
629,629,ESL_SP,9781442329423,,30,09Q,N,Tenía mucha sed.,,,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_629.mp3,"6,16"
630,630,ESL_SP,9781442329423,,30,09R,M,I was very thirsty.,4,S,Pimsleur English for Spanish Speakers Level 3 ,9781508235941_ESL_Spanish_3_QZ_630.mp3,"6,16"
