Rec #,Lang,ISBN-13,Course,Unit Num,start,stop,QZ #,line #,spkr,Cue,#of words,Q or S,Course Name (Source),Skills
636,SP,978-1-4423-5040-3,Spanish 4,30,0:21:15,0:21:18,05R,189,F,El fútbol es muy popular en México.,7,S,"Spanish Phase 4, Units 1-30 (2010)",1
637,SP,978-1-4423-5040-3,Spanish 4,30,0:23:53,0:23:55,06Q,212,N,I watch soccer matches on TV.,,,"Spanish Phase 4, Units 1-30 (2010)",1
638,SP,978-1-4423-5040-3,Spanish 4,30,0:24:00,0:24:04,06R,213,M,Veo partidos de fútbol en la tele.,8,S,"Spanish Phase 4, Units 1-30 (2010)",1
639,SP,978-1-4423-5040-3,Spanish 4,30,0:25:12,0:25:16,07Q,223,N,My son is grown up and already is married.,,,"Spanish Phase 4, Units 1-30 (2010)",5
640,SP,978-1-4423-5040-3,Spanish 4,30,0:25:21,0:25:24,07R,224,F,Mi hijo está grande y ya está casado.,8,S,"Spanish Phase 4, Units 1-30 (2010)",5
641,SP,978-1-4423-5040-3,Spanish 4,30,0:27:00,0:27:03,08Q,238,N,I can watch a soccer match on TV.,,,"Spanish Phase 4, Units 1-30 (2010)",1
642,SP,978-1-4423-5040-3,Spanish 4,30,0:27:07,0:27:11,08R,239,M,Puedo ver un partido de fútbol en la tele.,9,S,"Spanish Phase 4, Units 1-30 (2010)",1
643,SP,978-1-4423-5040-3,Spanish 4,30,0:27:34,0:27:38,09Q,242,N,I watch two or three matches on TV every week.,,,"Spanish Phase 4, Units 1-30 (2010)",12
644,SP,978-1-4423-5040-3,Spanish 4,30,0:27:44,0:27:48,09R,243,F,Veo dos o tres partidos en la tele todas las semanas.,10,S,"Spanish Phase 4, Units 1-30 (2010)",12
645,SP,978-1-4423-5040-3,Spanish 4,30,0:27:59,0:28:02,10Q,245,N,I like to watch a soccer match when I have time.,,,"Spanish Phase 4, Units 1-30 (2010)",17
646,SP,978-1-4423-5040-3,Spanish 4,30,0:28:08,0:28:12,10R,246,M,Me gusta ver un partido de fútbol cuando tengo tiempo.,10,S,"Spanish Phase 4, Units 1-30 (2010)",17
