Rec #,Lang,ISBN-13,Course,Unit Num,start,stop,QZ #,line #,spkr,Cue,#of words,Q or S,Course Name (Source),Snippet Name,SKills
533,FR-Core,9781508256892,French 2,21,N/A,N/A,04Q,N/A,N,Can I assist you?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_533.mp3,"7,13"
534,FR-Core,9781508256892,French 2,21,N/A,N/A,04R,N/A,F,Est-ce que je peux vous renseigner?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_534.mp3,"7,13"
535,FR-Core,9781508256892,French 2,21,N/A,N/A,05Q,N/A,N,Are the pharmacies closed too?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_535.mp3,"8,16"
536,FR-Core,9781508256892,French 2,21,N/A,N/A,05R,N/A,F,Est-ce que les pharmacies sont fermées aussi?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_536.mp3,"8,16"
537,FR-Core,9781508256892,French 2,21,N/A,N/A,06Q,N/A,N,He is ill since yesterday.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_537.mp3,17
538,FR-Core,9781508256892,French 2,21,N/A,N/A,06R,N/A,M,Il est malade depuis hier.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_538.mp3,17
539,FR-Core,9781508256892,French 2,21,N/A,N/A,07Q,N/A,N,There are some pharmacies open.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_539.mp3,"8,16"
540,FR-Core,9781508256892,French 2,21,N/A,N/A,07R,N/A,M,Il y a des pharmacies ouvertes.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_540.mp3,"8,16"
541,FR-Core,9781508256892,French 2,21,N/A,N/A,08Q,N/A,N,My husband has a fever.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_541.mp3,"5,8,16"
542,FR-Core,9781508256892,French 2,21,N/A,N/A,08R,N/A,F,Mon mari a de la fièvre.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_542.mp3,"5,8,16"
543,FR-Core,9781508256892,French 2,21,N/A,N/A,09Q,N/A,N,I don’t write very often.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_543.mp3,3
544,FR-Core,9781508256892,French 2,21,N/A,N/A,09R,N/A,M,Je n’écris pas très souvent.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_544.mp3,3
545,FR-Core,9781508256892,French 2,21,N/A,N/A,10Q,N/A,N,Can I have the phone please?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_545.mp3,"3,13,16"
546,FR-Core,9781508256892,French 2,21,N/A,N/A,10R,N/A,M,"Je peux avoir le téléphone, s’il te plaît?",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_546.mp3,"3,13,16"
547,FR-Core,9781508256892,French 2,21,N/A,N/A,11Q,N/A,N,The pharmacy is ten minutes away.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_547.mp3,"4,12,17"
548,FR-Core,9781508256892,French 2,21,N/A,N/A,11R,N/A,M,La pharmacie est à dix minutes.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_548.mp3,"4,12,17"
549,FR-Core,9781508256892,French 2,21,N/A,N/A,12Q,N/A,N,The post office was closed yesterday.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_549.mp3,"3,17"
550,FR-Core,9781508256892,French 2,21,N/A,N/A,12R,N/A,M,La poste était fermée hier.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_550.mp3,"3,17"
551,FR-Core,9781508256892,French 2,21,N/A,N/A,13Q,N/A,N,The doctor’s practice is closed.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_551.mp3,"8,16"
552,FR-Core,9781508256892,French 2,21,N/A,N/A,13R,N/A,M,Le cabinet du médecin est fermé.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_552.mp3,"8,16"
553,FR-Core,9781508256892,French 2,21,N/A,N/A,14Q,N/A,N,Are you ill?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_553.mp3,"8,16"
554,FR-Core,9781508256892,French 2,21,N/A,N/A,14R,N/A,F,Vous êtes malade?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_554.mp3,"8,16"
555,FR-Core,9781508256892,French 2,21,N/A,N/A,15Q,N/A,N,Your husband is ill.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_555.mp3,5
556,FR-Core,9781508256892,French 2,21,N/A,N/A,15R,N/A,F,Votre mari est malade.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_556.mp3,5
557,FR-Core,9781508256892,French 2,21,N/A,N/A,16Q,N/A,N,What’s wrong?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_557.mp3,"8,13,16"
558,FR-Core,9781508256892,French 2,21,N/A,N/A,16R,N/A,F,Qu’est-ce qu’il y a?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_558.mp3,"8,13,16"
559,FR-Core,9781508256892,French 2,22,N/A,N/A,01Q,N/A,N,A lot of French drive fast.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_559.mp3,18
560,FR-Core,9781508256892,French 2,22,N/A,N/A,01R,N/A,F,Beaucoup de Français conduisent vite.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_560.mp3,18
561,FR-Core,9781508256892,French 2,22,N/A,N/A,02Q,N/A,N,It’s my wife who is ill.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_561.mp3,5
562,FR-Core,9781508256892,French 2,22,N/A,N/A,02R,N/A,M,C’est ma femme qui est malade.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_562.mp3,5
563,FR-Core,9781508256892,French 2,22,N/A,N/A,03Q,N/A,N,Do you know a pharmacy?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_563.mp3,"8,16"
564,FR-Core,9781508256892,French 2,22,N/A,N/A,03R,N/A,F,Est-ce que vous connaissez une pharmacie?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_564.mp3,"8,16"
565,FR-Core,9781508256892,French 2,22,N/A,N/A,04Q,N/A,N,"Them, they prefer to send text messages!",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_565.mp3,3
566,FR-Core,9781508256892,French 2,22,N/A,N/A,04R,N/A,F,"Eux, ils préfèrent envoyer des textos!",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_566.mp3,3
567,FR-Core,9781508256892,French 2,22,N/A,N/A,05Q,N/A,N,He has a practice not far from here.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_567.mp3,"4,8"
568,FR-Core,9781508256892,French 2,22,N/A,N/A,05R,N/A,F,Il a un cabinet pas loin d’ici.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_568.mp3,4
569,FR-Core,9781508256892,French 2,22,N/A,N/A,06Q,N/A,N,The French drive faster than the Americans.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_569.mp3,18
570,FR-Core,9781508256892,French 2,22,N/A,N/A,06R,N/A,M,Les Français conduisent plus vite que les Américains.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_570.mp3,18
571,FR-Core,9781508256892,French 2,22,N/A,N/A,07Q,N/A,N,Americans drive more slowly than the French.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_571.mp3,18
572,FR-Core,9781508256892,French 2,22,N/A,N/A,07R,N/A,M,Les Américains conduisent plus lentement que les Français.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_572.mp3,18
573,FR-Core,9781508256892,French 2,22,N/A,N/A,08Q,N/A,N,I can drive more slowly.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_573.mp3,18
574,FR-Core,9781508256892,French 2,22,N/A,N/A,08R,N/A,M,Je peux conduire plus lentement.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_574.mp3,18
575,FR-Core,9781508256892,French 2,22,N/A,N/A,09Q,N/A,N,France is smaller than the United States.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_575.mp3,18
576,FR-Core,9781508256892,French 2,22,N/A,N/A,09R,N/A,M,La France est plus petite que les Etats-Unis.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_576.mp3,18
577,FR-Core,9781508256892,French 2,22,N/A,N/A,10Q,N/A,N,"In the US, gas is less expensive than in France.",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_577.mp3,11
578,FR-Core,9781508256892,French 2,22,N/A,N/A,10R,N/A,M,"Aux Etats-Unis, l’essence est moins chère qu’en France.",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_578.mp3,11
579,FR-Core,9781508256892,French 2,22,N/A,N/A,11Q,N/A,N,The Americans drive slowly.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_579.mp3,18
580,FR-Core,9781508256892,French 2,22,N/A,N/A,11R,N/A,M,Les Américains conduisent lentement.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_580.mp3,18
581,FR-Core,9781508256892,French 2,22,N/A,N/A,12Q,N/A,N,The French prefer to drive fast.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_581.mp3,18
582,FR-Core,9781508256892,French 2,22,N/A,N/A,12R,N/A,M,Les Français préfèrent conduire vite.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_582.mp3,18
583,FR-Core,9781508256892,French 2,22,N/A,N/A,13Q,N/A,N,Take the first left.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_583.mp3,4
584,FR-Core,9781508256892,French 2,22,N/A,N/A,13R,N/A,F,Prenez la première à gauche.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_584.mp3,4
585,FR-Core,9781508256892,French 2,22,N/A,N/A,14Q,N/A,N,I don’t like to drive in France.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_585.mp3,18
586,FR-Core,9781508256892,French 2,22,N/A,N/A,14R,N/A,F,Je n’aime pas conduire en France.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_586.mp3,18
587,FR-Core,9781508256892,French 2,22,N/A,N/A,15Q,N/A,N,Maybe that you can send an SMS.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_587.mp3,"3,17"
588,FR-Core,9781508256892,French 2,22,N/A,N/A,15R,N/A,F,Peut-être que vous pouvez envoyer un SMS.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_588.mp3,"3,17"
589,FR-Core,9781508256892,French 2,23,N/A,N/A,01Q,N/A,N,Watch out for (the) pedestrians!,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_589.mp3,7
590,FR-Core,9781508256892,French 2,23,N/A,N/A,01R,N/A,F,Attention aux piétons!,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_590.mp3,7
591,FR-Core,9781508256892,French 2,23,N/A,N/A,02Q,N/A,N,Can you assist me?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_591.mp3,"13,16"
592,FR-Core,9781508256892,French 2,23,N/A,N/A,02R,N/A,F,Est-ce que tu peux me renseigner?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_592.mp3,"13,16"
593,FR-Core,9781508256892,French 2,23,N/A,N/A,03Q,N/A,N,He doesn’t have a fever.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_593.mp3,"8,16"
594,FR-Core,9781508256892,French 2,23,N/A,N/A,03R,N/A,F,Il n’a pas de fièvre.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_594.mp3,"8,16"
595,FR-Core,9781508256892,French 2,23,N/A,N/A,04Q,N/A,N,There are pedestrians in these streets.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_595.mp3,4
596,FR-Core,9781508256892,French 2,23,N/A,N/A,04R,N/A,F,Il y a des piétons dans ces rues.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_596.mp3,4
597,FR-Core,9781508256892,French 2,23,N/A,N/A,05Q,N/A,N,There are a lot of pedestrians.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_597.mp3,7
598,FR-Core,9781508256892,French 2,23,N/A,N/A,05R,N/A,M,Il y a beaucoup de piétons.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_598.mp3,7
599,FR-Core,9781508256892,French 2,23,N/A,N/A,06Q,N/A,N,I’m looking for a pharmacy not far from my place.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_599.mp3,4
600,FR-Core,9781508256892,French 2,23,N/A,N/A,06R,N/A,M,Je cherche une pharmacie pas loin de chez moi.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_600.mp3,4
601,FR-Core,9781508256892,French 2,23,N/A,N/A,07Q,N/A,N,I believe that there’s an intersection.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_601.mp3,18
602,FR-Core,9781508256892,French 2,23,N/A,N/A,07R,N/A,M,Je crois qu’il y a un carrefour.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_602.mp3,18
603,FR-Core,9781508256892,French 2,23,N/A,N/A,08Q,N/A,N,I have to go to buy some wine.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_603.mp3,"6,14"
604,FR-Core,9781508256892,French 2,23,N/A,N/A,08R,N/A,M,Je dois aller acheter du vin.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_604.mp3,"6,14"
605,FR-Core,9781508256892,French 2,23,N/A,N/A,09Q,N/A,N,I can take you into town.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_605.mp3,18
606,FR-Core,9781508256892,French 2,23,N/A,N/A,09R,N/A,M,Je peux t’accompagner en ville.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_606.mp3,18
607,FR-Core,9781508256892,French 2,23,N/A,N/A,10Q,N/A,N,Can I come along to the store?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_607.mp3,14
608,FR-Core,9781508256892,French 2,23,N/A,N/A,10R,N/A,M,Je peux t’accompagner au magasin?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_608.mp3,14
609,FR-Core,9781508256892,French 2,23,N/A,N/A,11Q,N/A,N,I can drop you off at the doctor’s.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_609.mp3,8
610,FR-Core,9781508256892,French 2,23,N/A,N/A,11R,N/A,M,Je peux te déposer chez le médecin.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_610.mp3,8
611,FR-Core,9781508256892,French 2,23,N/A,N/A,12Q,N/A,N,The wine is less expensive than in the US.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_611.mp3,"6,11"
612,FR-Core,9781508256892,French 2,23,N/A,N/A,12R,N/A,F,Le vin est moins cher qu’aux Etats-Unis.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_612.mp3,"6,11"
613,FR-Core,9781508256892,French 2,23,N/A,N/A,13Q,N/A,N,No worries.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_613.mp3,"7,13,16"
614,FR-Core,9781508256892,French 2,23,N/A,N/A,13R,N/A,F,Pas de soucis.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_614.mp3,"7,13,16"
615,FR-Core,9781508256892,French 2,23,N/A,N/A,14Q,N/A,N,To buy some lozenges.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_615.mp3,"8,14"
616,FR-Core,9781508256892,French 2,23,N/A,N/A,14R,N/A,F,Pour acheter des pastilles.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_616.mp3,"8,14"
617,FR-Core,9781508256892,French 2,23,N/A,N/A,15Q,N/A,N,Take these lozenges.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_617.mp3,8
618,FR-Core,9781508256892,French 2,23,N/A,N/A,15R,N/A,F,Prends ces pastilles.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_618.mp3,8
619,FR-Core,9781508256892,French 2,23,N/A,N/A,16Q,N/A,N,Take the first right at the intersection.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_619.mp3,4
620,FR-Core,9781508256892,French 2,23,N/A,N/A,16R,N/A,F,Prends la première à droite au carrefour.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_620.mp3,4
621,FR-Core,9781508256892,French 2,23,N/A,N/A,17Q,N/A,N,You drive a little fast.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_621.mp3,18
622,FR-Core,9781508256892,French 2,23,N/A,N/A,17R,N/A,F,Tu conduis un peu vite.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_622.mp3,18
623,FR-Core,9781508256892,French 2,24,N/A,N/A,01Q,N/A,N,Is that so?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_623.mp3,"7,13"
624,FR-Core,9781508256892,French 2,24,N/A,N/A,01R,N/A,F,Ah bon?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_624.mp3,"7,13"
625,FR-Core,9781508256892,French 2,24,N/A,N/A,02Q,N/A,N,"So, do you have the time Saturday?",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_625.mp3,17
626,FR-Core,9781508256892,French 2,24,N/A,N/A,02R,N/A,M,"Alors, est-ce que tu as le temps samedi?",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_626.mp3,17
627,FR-Core,9781508256892,French 2,24,N/A,N/A,03Q,N/A,N,Good idea!,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_627.mp3,"7,13,16"
628,FR-Core,9781508256892,French 2,24,N/A,N/A,03R,N/A,M,Bonne idée!,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_628.mp3,"7,13,16"
629,FR-Core,9781508256892,French 2,24,N/A,N/A,04Q,N/A,N,It’s the café where I play chess.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_629.mp3,1
630,FR-Core,9781508256892,French 2,24,N/A,N/A,04R,N/A,M,C’est le café où je joue aux échecs.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_630.mp3,1
631,FR-Core,9781508256892,French 2,24,N/A,N/A,05Q,N/A,N,That’s a good idea!,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_631.mp3,"7,13"
632,FR-Core,9781508256892,French 2,24,N/A,N/A,05R,N/A,M,C’est une bonne idée!,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_632.mp3,"7,13"
633,FR-Core,9781508256892,French 2,24,N/A,N/A,06Q,N/A,N,Tonight we can play tennis.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_633.mp3,"1,17"
634,FR-Core,9781508256892,French 2,24,N/A,N/A,06R,N/A,M,Ce soir on peut jouer au tennis.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_634.mp3,"1,17"
635,FR-Core,9781508256892,French 2,24,N/A,N/A,07Q,N/A,N,They prefer to play at the café.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_635.mp3,6
636,FR-Core,9781508256892,French 2,24,N/A,N/A,07R,N/A,M,Ils préfèrent jouer au café.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_636.mp3,6
637,FR-Core,9781508256892,French 2,24,N/A,N/A,08Q,N/A,N,I quite like (the) video games.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_637.mp3,1
638,FR-Core,9781508256892,French 2,24,N/A,N/A,08R,N/A,M,J’aime bien les jeux vidéo.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_638.mp3,1
639,FR-Core,9781508256892,French 2,24,N/A,N/A,09Q,N/A,N,I’m sorry.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_639.mp3,"13,16"
640,FR-Core,9781508256892,French 2,24,N/A,N/A,09R,N/A,M,Je suis désolé.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_640.mp3,"13,16"
641,FR-Core,9781508256892,French 2,24,N/A,N/A,10Q,N/A,N,I’m sorry that your car isn’t working.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_641.mp3,18
642,FR-Core,9781508256892,French 2,24,N/A,N/A,10R,N/A,F,Je suis désolée que ta voiture ne marche pas.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_642.mp3,18
643,FR-Core,9781508256892,French 2,24,N/A,N/A,11Q,N/A,N,I’d be glad to play video games with you.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_643.mp3,1
644,FR-Core,9781508256892,French 2,24,N/A,N/A,11R,N/A,F,Je veux bien jouer aux jeux vidéo avec toi.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_644.mp3,1
645,FR-Core,9781508256892,French 2,24,N/A,N/A,12Q,N/A,N,"On Saturday mornings, I play chess.",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_645.mp3,"1,17"
646,FR-Core,9781508256892,French 2,24,N/A,N/A,12R,N/A,F,"Le samedi matin, je joue aux échecs.",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_646.mp3,"1,17"
647,FR-Core,9781508256892,French 2,24,N/A,N/A,13Q,N/A,N,"On Saturday mornings, I prefer to play video games.",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_647.mp3,17
648,FR-Core,9781508256892,French 2,24,N/A,N/A,13R,N/A,F,"Le samedi matin, je préfère jouer aux jeux vidéo.",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_648.mp3,17
649,FR-Core,9781508256892,French 2,24,N/A,N/A,14Q,N/A,N,On Friday nights or on Saturday mornings.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_649.mp3,17
650,FR-Core,9781508256892,French 2,24,N/A,N/A,14R,N/A,F,Le vendredi soir ou le samedi matin.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_650.mp3,17
651,FR-Core,9781508256892,French 2,24,N/A,N/A,15Q,N/A,N,What are you doing?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_651.mp3,1
652,FR-Core,9781508256892,French 2,24,N/A,N/A,15R,N/A,F,Qu’est-ce que tu fais?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_652.mp3,1
653,FR-Core,9781508256892,French 2,24,N/A,N/A,16Q,N/A,N,"When you drive, whoa!",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_653.mp3,18
654,FR-Core,9781508256892,French 2,24,N/A,N/A,16R,N/A,F,"Quand tu conduis, oh là là!",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_654.mp3,18
655,FR-Core,9781508256892,French 2,24,N/A,N/A,17Q,N/A,N,Great!  See you tomorrow!,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_655.mp3,17
656,FR-Core,9781508256892,French 2,24,N/A,N/A,17R,N/A,M,Super!  A demain!,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_656.mp3,17
657,FR-Core,9781508256892,French 2,24,N/A,N/A,18Q,N/A,N,Can you take me and drop me off?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_657.mp3,18
658,FR-Core,9781508256892,French 2,24,N/A,N/A,18R,N/A,M,Tu peux m’accompagner et me déposer?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_658.mp3,18
659,FR-Core,9781508256892,French 2,25,N/A,N/A,01Q,N/A,N,"Tomorrow, it’s already Wednesday?",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_659.mp3,17
660,FR-Core,9781508256892,French 2,25,N/A,N/A,01R,N/A,M,"Demain, c’est déjà mercredi?",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_660.mp3,17
661,FR-Core,9781508256892,French 2,25,N/A,N/A,02Q,N/A,N,Since how long do you play tennis?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_661.mp3,"1,12"
662,FR-Core,9781508256892,French 2,25,N/A,N/A,02R,N/A,M,Depuis combien de temps est-ce que tu joues au tennis?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_662.mp3,"1,12"
663,FR-Core,9781508256892,French 2,25,N/A,N/A,03Q,N/A,N,She plays better than him?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_663.mp3,1
664,FR-Core,9781508256892,French 2,25,N/A,N/A,03R,N/A,M,Elle joue mieux que lui?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_664.mp3,1
