Rec #,Lang,ISBN-13,Course,Unit Num,start,stop,QZ #,line #,spkr,Cue,#of words,Q or S,Course Name (Source),Skills
646,SP,978-1-4423-5038-0,Spanish 2,30,0:11:07,0:11:10,05R,122,F,Muchos amigos nos visitan.,4,S,"Spanish Phase 2, Units 1-30 (2003)","5,18"
647,SP,978-1-4423-5038-0,Spanish 2,30,0:19:45,0:19:48,06Q,210,N,I believe that we’re lost.,,,"Spanish Phase 2, Units 1-30 (2003)","9,16"
648,SP,978-1-4423-5038-0,Spanish 2,30,0:19:50,0:19:53,06R,211,F,Creo que estamos perdidos.,4,S,"Spanish Phase 2, Units 1-30 (2003)","9,16"
649,SP,978-1-4423-5038-0,Spanish 2,30,0:20:38,0:20:41,07Q,219,N,I know exactly where I am.,,,"Spanish Phase 2, Units 1-30 (2003)",9
650,SP,978-1-4423-5038-0,Spanish 2,30,0:20:45,0:20:49,07R,220,M,Yo sé exactamente dónde estoy.,5,S,"Spanish Phase 2, Units 1-30 (2003)",9
651,SP,978-1-4423-5038-0,Spanish 2,30,0:23:29,0:23:31,08Q,247,N,We’re lost very frequently.,,,"Spanish Phase 2, Units 1-30 (2003)",9
652,SP,978-1-4423-5038-0,Spanish 2,30,0:23:35,0:23:38,08R,248,F,Estamos perdidos con mucha frecuencia.,5,S,"Spanish Phase 2, Units 1-30 (2003)",9
653,SP,978-1-4423-5038-0,Spanish 2,30,0:26:48,0:26:50,09Q,277,N,A thousand thanks.,,,"Spanish Phase 2, Units 1-30 (2003)","12,13,16"
654,SP,978-1-4423-5038-0,Spanish 2,30,0:26:52,0:26:54,09R,278,F,Mil gracias.,2,S,"Spanish Phase 2, Units 1-30 (2003)","12,13,16"
655,SP,978-1-4423-5038-0,Spanish 2,30,0:27:02,0:27:05,10Q,279,N,Bolívar Street is located right there.,,,"Spanish Phase 2, Units 1-30 (2003)",4
656,SP,978-1-4423-5038-0,Spanish 2,30,0:27:09,0:27:13,10R,280,F,La calle Bolívar queda allí mismo.,6,S,"Spanish Phase 2, Units 1-30 (2003)",4
657,SP,978-1-4423-5038-0,Spanish 2,30,0:28:49,0:28:52,11Q,296,N,It’s only a quarter past one.,,,"Spanish Phase 2, Units 1-30 (2003)","12,17"
658,SP,978-1-4423-5038-0,Spanish 2,30,0:28:57,0:29:00,11R,297,M,Sólo es la una y cuarto.,6,S,"Spanish Phase 2, Units 1-30 (2003)","12,17"
