Control#,Rec #,Lang,Source Audio ISBN-13,Course,Unit Num,Start,Stop,QZ #,line #,Speaker,Cue,Transliteration,#of words,Q or S,Course Name (Source),Snippet Name,Skills
556,556,RU,9781442312838,Russian 2,28,,,03R,,F,Мои друзья только что приехали в Москву.,Moi druz’ya tol’ko shto priyehali v Moskvu.,7,S,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_556.mp3,"5,9,18"
557,557,RU,9781442312838,Russian 2,28,,,04Q,,N,They can meet us downtown in twenty minutes.,,,,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_557.mp3,"9,12,17"
558,558,RU,9781442312838,Russian 2,28,,,04R,,F,Они могут нас встретить в центре через двадцать минут.,Oni mogut nas vstretit’ v tsentre cherez dvatsat’ minut.,9,S,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_558.mp3,"9,12,17"
559,559,RU,9781442312838,Russian 2,28,,,05Q,,N,Can’t you call them?,,,,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_559.mp3,3
560,560,RU,9781442312838,Russian 2,28,,,05R,,M,Вы не можете им позвонить?,Vy ne mozhete im pozvonit’?,5,Q,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_560.mp3,3
561,561,RU,9781442312838,Russian 2,28,,,06Q,,N,Do you have a lot to do now?,,,,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_561.mp3,"1,9,17"
562,562,RU,9781442312838,Russian 2,28,,,06R,,F,У вас сейчас много дел?,U vas seychas mnogo del?,5,Q,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_562.mp3,"1,9,17"
563,563,RU,9781442312838,Russian 2,28,,,07Q,,N,Let’s go downtown.,,,,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_563.mp3,"1,7"
564,564,RU,9781442312838,Russian 2,28,,,07R,,M,Давайте пойдём в центр.,Davayte poydiom v tsentr.,4,S,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_564.mp3,"1,7"
565,565,RU,9781442312838,Russian 2,28,,,08Q,,N,I need to go to the bank.,,,,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_565.mp3,"9,16"
566,566,RU,9781442312838,Russian 2,28,,,08R,,M,Мне надо пойти в банк.,Mne nado poyti v bank.,5,S,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_566.mp3,"9,16"
567,567,RU,9781442312838,Russian 2,28,,,09Q,,N,You need to call them.,,,,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_567.mp3,3
568,568,RU,9781442312838,Russian 2,28,,,09R,,M,Вам надо им позвонить.,Vam nado im pozvonit’.,4,S,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_568.mp3,3
569,569,RU,9781442312838,Russian 2,28,,,10Q,,N,I’m leaving right now.,,,,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_569.mp3,"17,18"
570,570,RU,9781442312838,Russian 2,28,,,10R,,M,Я прямо сейчас уезжаю.,Ya pryamo seychas uyezzhayu.,4,S,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_570.mp3,"17,18"
571,571,RU,9781442312838,Russian 2,29,,,01Q,,N,Today’s meeting begins soon.,,,,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_571.mp3,"9,17,20"
572,572,RU,9781442312838,Russian 2,29,,,01R,,M,Скоро начинается сегодняшняя встреча.,Skoro nachinayetsa sevodnyashnyaya vstrecha.,4,S,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_572.mp3,"9,17,20"
573,573,RU,9781442312838,Russian 2,29,,,02Q,,N,I have no car here.,,,,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_573.mp3,"9,18"
574,574,RU,9781442312838,Russian 2,29,,,02R,,M,У меня здесь нет машины.,U menya zdes’ net mashiny.,5,S,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_574.mp3,"9,18"
575,575,RU,9781442312838,Russian 2,29,,,03Q,,N,They can meet me in Petersburg on Saturday.,,,,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_575.mp3,"9,17,18"
576,576,RU,9781442312838,Russian 2,29,,,03R,,F,Они могут меня встретить в Петербурге в субботу.,Oni mogut menya vstretit’ v Peterburge v subbotu.,8,S,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_576.mp3,"9,17,18"
577,577,RU,9781442312838,Russian 2,29,,,04Q,,N,I will go downtown right now.,,,,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_577.mp3,"1,4,9,17"
578,578,RU,9781442312838,Russian 2,29,,,04R,,F,Я прямо сейчас пойду в центр.,Ya pryamo seychas poydu v tsentr.,6,S,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_578.mp3,"1,4,9,17"
579,579,RU,9781442312838,Russian 2,29,,,05Q,,N,What are you doing this weekend?,,,,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_579.mp3,"1,9,17"
580,580,RU,9781442312838,Russian 2,29,,,05R,,F,Что вы делаете в эти выходные?,Shto vy delayete v eti vyhodnye?,6,Q,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_580.mp3,"1,9,17"
581,581,RU,9781442312838,Russian 2,29,,,06Q,,N,I have to go there by train.,,,,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_581.mp3,"1,9,18"
582,582,RU,9781442312838,Russian 2,29,,,06R,,M,Я должен туда поехать на поезде.,Ya dolzhen tuda poyehat’ na poyezde.,6,S,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_582.mp3,"1,9,18"
583,583,RU,9781442312838,Russian 2,29,,,07Q,,N,"Before the weekend, I will have a lot to do.",,,,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_583.mp3,"1,17"
584,584,RU,9781442312838,Russian 2,29,,,07R,,M,Перед выходными у меня будет очень много дел.,Pered vyhodnymy u menya budet ochen’ mnogo del.,8,S,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_584.mp3,"1,17"
585,585,RU,9781442312838,Russian 2,29,,,08Q,,N,"And tomorrow, there will be another one.",,,,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_585.mp3,"9,12,17"
586,586,RU,9781442312838,Russian 2,29,,,08R,,M,И завтра будет ещё одна.,I zaftra budet yesho odna.,5,S,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_586.mp3,"9,12,17"
587,587,RU,9781442312838,Russian 2,29,,,09Q,,N,On Sunday I need to return to America.,,,,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_587.mp3,"9,17,18"
588,588,RU,9781442312838,Russian 2,29,,,09R,,M,В воскресенье мне надо вернуться в Америку.,V voskresen’ye mne nado vernut’sa v Ameriku.,7,S,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_588.mp3,"9,17,18"
589,589,RU,9781442312838,Russian 2,30,,,01Q,,N,I’m going to the bank right now.,,,,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_589.mp3,"4,17"
590,590,RU,9781442312838,Russian 2,30,,,01R,,M,Я прямо сейчас иду в банк.,Ya pryamo seychas idu v bank.,6,S,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_590.mp3,"4,17"
591,591,RU,9781442312838,Russian 2,30,,,02Q,,N,We’re going to fly there.,,,,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_591.mp3,"9,18"
592,592,RU,9781442312838,Russian 2,30,,,02R,,F,Мы собираемся туда лететь.,My sobirayemsya tuda letet’.,4,S,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_592.mp3,"9,18"
593,593,RU,9781442312838,Russian 2,30,,,03Q,,N,Where are you going?,,,,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_593.mp3,"9,18"
594,594,RU,9781442312838,Russian 2,30,,,03R,,F,Куда вы идёте?,Kuda vy idyote?,3,Q,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_594.mp3,"9,18"
595,595,RU,9781442312838,Russian 2,30,,,04Q,,N,But I won’t be there.,,,,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_595.mp3,9
596,596,RU,9781442312838,Russian 2,30,,,04R,,M,Но меня не будет.,No menya ne budet.,3,S,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_596.mp3,9
597,597,RU,9781442312838,Russian 2,30,,,05Q,,N,Today’s meeting begins in two hours.,,,,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_597.mp3,"9,12,17,20"
598,598,RU,9781442312838,Russian 2,30,,,05R,,F,Сегодняшняя встреча начинается через два часа.,Sevodnyashnyaya vstrecha nachinayetsa cherez dva chasa.,6,S,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_598.mp3,"9,12,17,20"
599,599,RU,9781442312838,Russian 2,30,,,06Q,,N,It’s (m.) not far from here.,,,,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_599.mp3,"4,9"
600,600,RU,9781442312838,Russian 2,30,,,06R,,F,Он недалеко отсюда.,On nedaleko otsyuda.,3,S,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_600.mp3,"4,9"
601,601,RU,9781442312838,Russian 2,30,,,07Q,,N,They can’t stay.,,,,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_601.mp3,"9,18"
602,602,RU,9781442312838,Russian 2,30,,,07R,,M,Они не могут остаться.,Oni ne mogut ostat’sa.,4,S,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_602.mp3,"9,18"
603,603,RU,9781442312838,Russian 2,30,,,08Q,,N,I’m returning to America tomorrow.,,,,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_603.mp3,"17,18"
604,604,RU,9781442312838,Russian 2,30,,,08R,,M,Я завтра вернусь в Америку.,Ya zaftra vernus’ v Ameriku.,5,S,"Russian Phase 2, Units 1-30",9781442382831_Russian_2_QZ_604.mp3,"17,18"
