Rec #,Lang,ISBN-13,Course,Unit Num,start,stop,QZ #,line #,spkr,Cue,#of words,Q or S,Course Name (Source),Snippet Name,Skills
568,SP,9781508281085,Spanish 1,26,00:00.000,00:00.000,13R,0,F,Ven si quieres.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_568.mp3,18
569,SP,9781508281085,Spanish 1,27,00:00.000,00:00.000,01Q,0,N,To my father’s house.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_569.mp3,5
570,SP,9781508281085,Spanish 1,27,00:00.000,00:00.000,01R,0,M,A la casa de mi padre.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_570.mp3,5
571,SP,9781508281085,Spanish 1,27,00:00.000,00:00.000,02Q,0,N,Really?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_571.mp3,"7,15"
572,SP,9781508281085,Spanish 1,27,00:00.000,00:00.000,02R,0,M,¿De verdad?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_572.mp3,"7,15"
573,SP,9781508281085,Spanish 1,27,00:00.000,00:00.000,03Q,0,N,He’s a Spanish teacher.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_573.mp3,6
574,SP,9781508281085,Spanish 1,27,00:00.000,00:00.000,03R,0,M,Es profesor de español.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_574.mp3,6
575,SP,9781508281085,Spanish 1,27,00:00.000,00:00.000,04Q,0,N,Have you see the teacher?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_575.mp3,6
576,SP,9781508281085,Spanish 1,27,00:00.000,00:00.000,04R,0,M,¿Has visto al profesor?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_576.mp3,6
577,SP,9781508281085,Spanish 1,27,00:00.000,00:00.000,05Q,0,N,I’ve spoken with her.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_577.mp3,15
578,SP,9781508281085,Spanish 1,27,00:00.000,00:00.000,05R,0,F,He hablado con ella.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_578.mp3,15
579,SP,9781508281085,Spanish 1,27,00:00.000,00:00.000,06Q,0,N,You’ve told me.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_579.mp3,15
580,SP,9781508281085,Spanish 1,27,00:00.000,00:00.000,06R,0,F,Me has dicho.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_580.mp3,15
581,SP,9781508281085,Spanish 1,27,00:00.000,00:00.000,07Q,0,N,What have you told her?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_581.mp3,15
582,SP,9781508281085,Spanish 1,27,00:00.000,00:00.000,07R,0,M,¿Qué le has dicho?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_582.mp3,15
583,SP,9781508281085,Spanish 1,27,00:00.000,00:00.000,08Q,0,N,I go a lot to the movies.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_583.mp3,1
584,SP,9781508281085,Spanish 1,27,00:00.000,00:00.000,08R,0,M,Voy mucho al cine.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_584.mp3,1
585,SP,9781508281085,Spanish 1,27,00:00.000,00:00.000,09Q,0,N,You’ve already said it.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_585.mp3,15
586,SP,9781508281085,Spanish 1,27,00:00.000,00:00.000,09R,0,F,Ya lo has dicho.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_586.mp3,15
587,SP,9781508281085,Spanish 1,27,00:00.000,00:00.000,10Q,0,N,I have not seen him today.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_587.mp3,17
588,SP,9781508281085,Spanish 1,27,00:00.000,00:00.000,10R,0,M,No lo he visto hoy.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_588.mp3,17
589,SP,9781508281085,Spanish 1,27,00:00.000,00:00.000,11Q,0,N,Let’s go to the movies.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_589.mp3,1
590,SP,9781508281085,Spanish 1,27,00:00.000,00:00.000,11R,0,F,Vamos al cine.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_590.mp3,1
591,SP,9781508281085,Spanish 1,27,00:00.000,00:00.000,12Q,0,N,Is your father at home now?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_591.mp3,5
592,SP,9781508281085,Spanish 1,27,00:00.000,00:00.000,12R,0,F,¿Está tu padre en casa ahora?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_592.mp3,5
593,SP,9781508281085,Spanish 1,28,00:00.000,00:00.000,01Q,0,N,Where have you lived? (pl),n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_593.mp3,7
594,SP,9781508281085,Spanish 1,28,00:00.000,00:00.000,01R,0,M,¿Dónde han vivido?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_594.mp3,7
595,SP,9781508281085,Spanish 1,28,00:00.000,00:00.000,02Q,0,N,That film is excellent for learning Spanish.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_595.mp3,1
596,SP,9781508281085,Spanish 1,28,00:00.000,00:00.000,02R,0,M,Esa película es excelente para aprender español.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_596.mp3,1
597,SP,9781508281085,Spanish 1,28,00:00.000,00:00.000,03Q,0,N,Wait!,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_597.mp3,7
598,SP,9781508281085,Spanish 1,28,00:00.000,00:00.000,03R,0,F,¡Espera!,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_598.mp3,7
599,SP,9781508281085,Spanish 1,28,00:00.000,00:00.000,04Q,0,N,Have you eaten?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_599.mp3,6
600,SP,9781508281085,Spanish 1,28,00:00.000,00:00.000,04R,0,M,¿Has comido?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_600.mp3,6
601,SP,9781508281085,Spanish 1,28,00:00.000,00:00.000,05Q,0,N,Have you lived there?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_601.mp3,7
602,SP,9781508281085,Spanish 1,28,00:00.000,00:00.000,05R,0,F,¿Has vivido allí?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_602.mp3,7
603,SP,9781508281085,Spanish 1,28,00:00.000,00:00.000,06Q,0,N,There’s an interesting film.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_603.mp3,1
604,SP,9781508281085,Spanish 1,28,00:00.000,00:00.000,06R,0,M,Hay una película interesante.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_604.mp3,1
605,SP,9781508281085,Spanish 1,28,00:00.000,00:00.000,07Q,0,N,We have spoken Spanish at home.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_605.mp3,15
606,SP,9781508281085,Spanish 1,28,00:00.000,00:00.000,07R,0,M,Hemos hablado español en casa.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_606.mp3,15
607,SP,9781508281085,Spanish 1,28,00:00.000,00:00.000,08Q,0,N,She’s told me.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_607.mp3,"9,15"
608,SP,9781508281085,Spanish 1,28,00:00.000,00:00.000,08R,0,M,Me ha dicho.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_608.mp3,"9,15"
609,SP,9781508281085,Spanish 1,28,00:00.000,00:00.000,09Q,0,N,They’ve told me.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_609.mp3,"9,15"
610,SP,9781508281085,Spanish 1,28,00:00.000,00:00.000,09R,0,F,Me han dicho.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_610.mp3,"9,15"
611,SP,9781508281085,Spanish 1,28,00:00.000,00:00.000,10Q,0,N,Haven’t you seen it?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_611.mp3,1
612,SP,9781508281085,Spanish 1,28,00:00.000,00:00.000,10R,0,F,¿No la has visto?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_612.mp3,1
613,SP,9781508281085,Spanish 1,28,00:00.000,00:00.000,11Q,0,N,I don’t believe it.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_613.mp3,7
614,SP,9781508281085,Spanish 1,28,00:00.000,00:00.000,11R,0,F,No lo creo.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_614.mp3,7
615,SP,9781508281085,Spanish 1,28,00:00.000,00:00.000,12Q,0,N,I still don’t understand.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_615.mp3,"10,15,16"
616,SP,9781508281085,Spanish 1,28,00:00.000,00:00.000,12R,0,F,Todavía no entiendo.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_616.mp3,"10,15,16"
617,SP,9781508281085,Spanish 1,29,00:00.000,00:00.000,01Q,0,N,To our house.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_617.mp3,9
618,SP,9781508281085,Spanish 1,29,00:00.000,00:00.000,01R,0,M,A nuestra casa.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_618.mp3,9
619,SP,9781508281085,Spanish 1,29,00:00.000,00:00.000,02Q,0,N,With much pleasure.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_619.mp3,13
620,SP,9781508281085,Spanish 1,29,00:00.000,00:00.000,02R,0,M,Con mucho gusto.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_620.mp3,13
621,SP,9781508281085,Spanish 1,29,00:00.000,00:00.000,03Q,0,N,About interesting things.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_621.mp3,9
622,SP,9781508281085,Spanish 1,29,00:00.000,00:00.000,03R,0,F,De cosas interesantes.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_622.mp3,9
623,SP,9781508281085,Spanish 1,29,00:00.000,00:00.000,04Q,0,N,Wait a moment.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_623.mp3,"7,13,16"
624,SP,9781508281085,Spanish 1,29,00:00.000,00:00.000,04R,0,M,Espera un momento.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_624.mp3,"7,13,16"
625,SP,9781508281085,Spanish 1,29,00:00.000,00:00.000,05Q,0,N,You have not seen them at our house?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_625.mp3,7
626,SP,9781508281085,Spanish 1,29,00:00.000,00:00.000,05R,0,F,¿No los has visto en nuestra casa?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_626.mp3,7
627,SP,9781508281085,Spanish 1,29,00:00.000,00:00.000,06Q,0,N,See you soon.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_627.mp3,13
628,SP,9781508281085,Spanish 1,29,00:00.000,00:00.000,06R,0,M,Hasta pronto.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_628.mp3,13
629,SP,9781508281085,Spanish 1,29,00:00.000,00:00.000,07Q,0,N,I haven’t seen them in a long time.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_629.mp3,17
630,SP,9781508281085,Spanish 1,29,00:00.000,00:00.000,07R,0,F,No los he visto en mucho tiempo.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_630.mp3,17
631,SP,9781508281085,Spanish 1,29,00:00.000,00:00.000,08Q,0,N,I can’t tell you.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_631.mp3,9
632,SP,9781508281085,Spanish 1,29,00:00.000,00:00.000,08R,0,M,No puedo decirte.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_632.mp3,9
633,SP,9781508281085,Spanish 1,29,00:00.000,00:00.000,09Q,0,N,Can you help me?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_633.mp3,"13,16"
634,SP,9781508281085,Spanish 1,29,00:00.000,00:00.000,09R,0,F,¿Puedes ayudarme?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_634.mp3,"13,16"
635,SP,9781508281085,Spanish 1,29,00:00.000,00:00.000,10Q,0,N,I can help you.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_635.mp3,"9,13,16"
636,SP,9781508281085,Spanish 1,29,00:00.000,00:00.000,10R,0,F,Puedo ayudarte.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_636.mp3,"9,13,16"
637,SP,9781508281085,Spanish 1,29,00:00.000,00:00.000,11Q,0,N,What are you studying?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_637.mp3,7
638,SP,9781508281085,Spanish 1,29,00:00.000,00:00.000,11R,0,M,¿Qué estudias?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_638.mp3,7
639,SP,9781508281085,Spanish 1,29,00:00.000,00:00.000,12Q,0,N,How’s it going?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_639.mp3,"13,16"
640,SP,9781508281085,Spanish 1,29,00:00.000,00:00.000,12R,0,M,¿Qué tal?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_640.mp3,"13,16"
641,SP,9781508281085,Spanish 1,29,00:00.000,00:00.000,13Q,0,N,I have to leave.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_641.mp3,12
642,SP,9781508281085,Spanish 1,29,00:00.000,00:00.000,13R,0,M,Tengo que irme.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_642.mp3,12
643,SP,9781508281085,Spanish 1,30,00:00.000,00:00.000,01Q,0,N,Someone that you know. (formal),n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_643.mp3,9
644,SP,9781508281085,Spanish 1,30,00:00.000,00:00.000,01R,0,F,Alguien que usted conoce.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_644.mp3,9
645,SP,9781508281085,Spanish 1,30,00:00.000,00:00.000,02Q,0,N,Certainly./ Sure.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_645.mp3,"9,13"
646,SP,9781508281085,Spanish 1,30,00:00.000,00:00.000,02R,0,M,Cómo no.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_646.mp3,"9,13"
647,SP,9781508281085,Spanish 1,30,00:00.000,00:00.000,03Q,0,N,With someone else.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_647.mp3,9
648,SP,9781508281085,Spanish 1,30,00:00.000,00:00.000,03R,0,M,Con alguien más.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_648.mp3,9
649,SP,9781508281085,Spanish 1,30,00:00.000,00:00.000,04Q,0,N,Agreed.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_649.mp3,7
650,SP,9781508281085,Spanish 1,30,00:00.000,00:00.000,04R,0,M,De acuerdo.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_650.mp3,7
651,SP,9781508281085,Spanish 1,30,00:00.000,00:00.000,05Q,0,N,There are too many people.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_651.mp3,9
652,SP,9781508281085,Spanish 1,30,00:00.000,00:00.000,05R,0,F,Hay demasiada gente.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_652.mp3,9
653,SP,9781508281085,Spanish 1,30,00:00.000,00:00.000,06Q,0,N,Don’t you like people?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_653.mp3,9
654,SP,9781508281085,Spanish 1,30,00:00.000,00:00.000,06R,0,F,¿No te gusta la gente?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_654.mp3,9
655,SP,9781508281085,Spanish 1,30,00:00.000,00:00.000,07Q,0,N,I prefer to go with you.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_655.mp3,18
656,SP,9781508281085,Spanish 1,30,00:00.000,00:00.000,07R,0,M,Prefiero ir contigo.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_656.mp3,18
657,SP,9781508281085,Spanish 1,30,00:00.000,00:00.000,08Q,0,N,I can help you with your English. (formal),n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_657.mp3,"9,15"
658,SP,9781508281085,Spanish 1,30,00:00.000,00:00.000,08R,0,M,Puedo ayudarle con su inglés.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_658.mp3,"9,15"
659,SP,9781508281085,Spanish 1,30,00:00.000,00:00.000,09Q,0,N,What have you seen? (formal),n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_659.mp3,1
660,SP,9781508281085,Spanish 1,30,00:00.000,00:00.000,09R,0,F,¿Qué ha visto?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_660.mp3,1
661,SP,9781508281085,Spanish 1,30,00:00.000,00:00.000,10Q,0,N,Perhaps a coffee with milk.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_661.mp3,6
662,SP,9781508281085,Spanish 1,30,00:00.000,00:00.000,10R,0,F,Tal vez un café con leche.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_662.mp3,6
663,SP,9781508281085,Spanish 1,30,00:00.000,00:00.000,11Q,0,N,Are you going to go there?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_663.mp3,7
664,SP,9781508281085,Spanish 1,30,00:00.000,00:00.000,11R,0,M,¿Va a ir allí?,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_664.mp3,7
665,SP,9781508281085,Spanish 1,30,00:00.000,00:00.000,12Q,0,N,We’re going together to the theatre.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_665.mp3,1
666,SP,9781508281085,Spanish 1,30,00:00.000,00:00.000,12R,0,F,Vamos juntos al teatro.,n/a,n/a,Spanish Level 1 Core Update,9781508281085_Spanish_1_QM_666.mp3,1
