Rec #,Lang,Course     ,Lesson,Cluster,Qz #,Spkr,Cue                                              ,Transliteration,MP3 Snippet File Name                     ,MP3 Audio ISBN,Premium ISBN ,Skills
592  ,NO  ,Norwegian 2,30    ,       ,01R ,F   ,Det regner hos oss.                              ,               ,9781508296799_Norwegian_Level_2_QM_592.mp3,9781508231295 ,9781508296799,19
593  ,NO  ,Norwegian 2,30    ,       ,02Q ,N   ,It doesn�t snow and it rains just a little.      ,               ,9781508296799_Norwegian_Level_2_QM_593.mp3,9781508231295 ,9781508296799,19
594  ,NO  ,Norwegian 2,30    ,       ,02R ,F   ,Det sn�r ikke og det regner bare litt.           ,               ,9781508296799_Norwegian_Level_2_QM_594.mp3,9781508231295 ,9781508296799,19
595  ,NO  ,Norwegian 2,30    ,       ,03Q ,N   ,A picture of my family.                          ,               ,9781508296799_Norwegian_Level_2_QM_595.mp3,9781508231295 ,9781508296799,5
596  ,NO  ,Norwegian 2,30    ,       ,03R ,F   ,Et bilde av familien min.                        ,               ,9781508296799_Norwegian_Level_2_QM_596.mp3,9781508231295 ,9781508296799,5
597  ,NO  ,Norwegian 2,30    ,       ,04Q ,N   ,Do you have a desire to read the book?           ,               ,9781508296799_Norwegian_Level_2_QM_597.mp3,9781508231295 ,9781508296799,1
598  ,NO  ,Norwegian 2,30    ,       ,04R ,F   ,Har du lyst til � lese boka?                     ,               ,9781508296799_Norwegian_Level_2_QM_598.mp3,9781508231295 ,9781508296799,1
599  ,NO  ,Norwegian 2,30    ,       ,05Q ,N   ,How is the weather at your place?                ,               ,9781508296799_Norwegian_Level_2_QM_599.mp3,9781508231295 ,9781508296799,19
600  ,NO  ,Norwegian 2,30    ,       ,05R ,F   ,Hvordan er v�ret hos dere?                       ,               ,9781508296799_Norwegian_Level_2_QM_600.mp3,9781508231295 ,9781508296799,19
601  ,NO  ,Norwegian 2,30    ,       ,06Q ,N   ,Where is your house?                             ,               ,9781508296799_Norwegian_Level_2_QM_601.mp3,9781508231295 ,9781508296799,"4,16"
602  ,NO  ,Norwegian 2,30    ,       ,06R ,M   ,Hvor er huset deres?                             ,               ,9781508296799_Norwegian_Level_2_QM_602.mp3,9781508231295 ,9781508296799,"4,16"
603  ,NO  ,Norwegian 2,30    ,       ,07Q ,N   ,I have one more picture.                         ,               ,9781508296799_Norwegian_Level_2_QM_603.mp3,9781508231295 ,9781508296799,7
604  ,NO  ,Norwegian 2,30    ,       ,07R ,M   ,Jeg har et bilde til.                            ,               ,9781508296799_Norwegian_Level_2_QM_604.mp3,9781508231295 ,9781508296799,7
605  ,NO  ,Norwegian 2,30    ,       ,08Q ,N   ,I�m going to try to help you.                    ,               ,9781508296799_Norwegian_Level_2_QM_605.mp3,9781508231295 ,9781508296799,16
606  ,NO  ,Norwegian 2,30    ,       ,08R ,M   ,Jeg skal pr�ve � hjelpe deg.                     ,               ,9781508296799_Norwegian_Level_2_QM_606.mp3,9781508231295 ,9781508296799,16
607  ,NO  ,Norwegian 2,30    ,       ,09Q ,N   ,Can you show me the way?                         ,               ,9781508296799_Norwegian_Level_2_QM_607.mp3,9781508231295 ,9781508296799,4
608  ,NO  ,Norwegian 2,30    ,       ,09R ,M   ,Kan du vise meg veien?                           ,               ,9781508296799_Norwegian_Level_2_QM_608.mp3,9781508231295 ,9781508296799,4
609  ,NO  ,Norwegian 2,30    ,       ,10Q ,N   ,Does it not snow there?                          ,               ,9781508296799_Norwegian_Level_2_QM_609.mp3,9781508231295 ,9781508296799,19
610  ,NO  ,Norwegian 2,30    ,       ,10R ,M   ,Sn�r det ikke der?                               ,               ,9781508296799_Norwegian_Level_2_QM_610.mp3,9781508231295 ,9781508296799,19
