Control #,Rec #,Lang,Source Audio ISBN-13,Course,Unit Num,start,stop,QZ #,line #,Speaker,Cue,Transliteration,#of words,Q or S,Course Name (Source),Snippet name,Skills
467,467,MA,9781442369269,Mandarin 4,23,,,08Q,,N,7-9-8’s concrete structure is especially interesting.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_467.mp3,18
468,468,MA,9781442369269,Mandarin 4,23,,,08R,,M,七九八的混凝土结构特别有意思。,qī jiǔ bā de hùn níng tǔ jié gòu tè bié yǒu yì si.,14,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_468.mp3,18
469,469,MA,9781442369269,Mandarin 4,23,,,09Q,,N,The wall is very tall.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_469.mp3,"9,18"
470,470,MA,9781442369269,Mandarin 4,23,,,09R,,M,墙很高。,qiáng hěn gāo.,3,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_470.mp3,"9,18"
471,471,MA,9781442369269,Mandarin 4,23,,,10Q,,N,The wall is eight meters tall.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_471.mp3,"9,12"
472,472,MA,9781442369269,Mandarin 4,23,,,10R,,F,墙有八米高。,qiáng yǒu bā mǐ gāo.,5,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_472.mp3,"9,12"
473,473,MA,9781442369269,Mandarin 4,23,,,11Q,,N,I like the concrete structure.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_473.mp3,18
474,474,MA,9781442369269,Mandarin 4,23,,,11R,,M,我喜欢这个混凝土结构。,wǒ xǐ huan zhè gè hùn níng tǔ jié gòu.,10,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_474.mp3,18
475,475,MA,9781442369269,Mandarin 4,24,,,01Q,,N,Massaging the back can release heat.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_475.mp3,"1,8"
476,476,MA,9781442369269,Mandarin 4,24,,,01R,,F,捏背能去火。,niē bèi néng qù huǒ.,5,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_476.mp3,"1,8"
477,477,MA,9781442369269,Mandarin 4,24,,,02Q,,N,Massaging the feet can unblock energy channels.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_477.mp3,"1,8"
478,478,MA,9781442369269,Mandarin 4,24,,,02R,,F,捏脚能通经络。,niē jiǎo néng tōng jīng luò.,6,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_478.mp3,"1,8"
479,479,MA,9781442369269,Mandarin 4,24,,,03Q,,N,It feels good to soak one’s feet.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_479.mp3,8
480,480,MA,9781442369269,Mandarin 4,24,,,03R,,M,泡脚很舒服。,pào jiǎo hěn shū fu.,5,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_480.mp3,8
481,481,MA,9781442369269,Mandarin 4,24,,,04Q,,N,The water is not too hot.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_481.mp3,"6,8"
482,482,MA,9781442369269,Mandarin 4,24,,,04R,,M,水不烫。,shuǐ bú tàng.,3,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_482.mp3,"6,8"
483,483,MA,9781442369269,Mandarin 4,24,,,05Q,,N,What is in the water?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_483.mp3,"6,8,16"
484,484,MA,9781442369269,Mandarin 4,24,,,05R,,M,水里有什么？,shuǐ li yǒu shén me?,5,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_484.mp3,"6,8,16"
485,485,MA,9781442369269,Mandarin 4,24,,,06Q,,N,In the water there are Chinese herbal medicines.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_485.mp3,"6,8"
486,486,MA,9781442369269,Mandarin 4,24,,,06R,,F,水里有中草药。,shuǐ li yǒu zhōng cǎo yào.,6,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_486.mp3,"6,8"
487,487,MA,9781442369269,Mandarin 4,24,,,07Q,,N,My feet hurt very much.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_487.mp3,8
488,488,MA,9781442369269,Mandarin 4,24,,,07R,,M,我的脚很疼。,wǒ de jiǎo hěn téng.,5,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_488.mp3,8
489,489,MA,9781442369269,Mandarin 4,24,,,08Q,,N,I’ve been to Xi’an twice.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_489.mp3,18
490,490,MA,9781442369269,Mandarin 4,24,,,08R,,M,我去过两次西安。,wǒ qù guo liǎng cì xī ān.,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_490.mp3,18
491,491,MA,9781442369269,Mandarin 4,24,,,09Q,,N,To use Chinese herbal medicines to soak one’s feet is very good.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_491.mp3,8
492,492,MA,9781442369269,Mandarin 4,24,,,09R,,F,用中草药泡脚很好。,yòng zhōng cǎo yào pào jiǎo hěn hǎo.,8,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_492.mp3,8
493,493,MA,9781442369269,Mandarin 4,24,,,10Q,,N,This is my first time having a foot massage.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_493.mp3,1
494,494,MA,9781442369269,Mandarin 4,24,,,10R,,M,这是我第一次捏脚。,zhè shì wǒ dì yí cì niē jiǎo.,8,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_494.mp3,1
495,495,MA,9781442369269,Mandarin 4,24,,,11Q,,N,This is my second time coming to Beijing.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_495.mp3,18
496,496,MA,9781442369269,Mandarin 4,24,,,11R,,M,这是我第二次来北京。,zhè shì wǒ dì èr cì lái běi jīng.,9,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_496.mp3,18
497,497,MA,9781442369269,Mandarin 4,25,,,01Q,,N,Cupping can release heat.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_497.mp3,"1,8"
498,498,MA,9781442369269,Mandarin 4,25,,,01R,,F,拔罐能去火。,bá guàn néng qù huǒ.,5,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_498.mp3,"1,8"
499,499,MA,9781442369269,Mandarin 4,25,,,02Q,,N,Do you sleep well?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_499.mp3,8
500,500,MA,9781442369269,Mandarin 4,25,,,02R,,F,你睡得好吗？,nǐ shuì de hǎo ma?,5,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_500.mp3,8
501,501,MA,9781442369269,Mandarin 4,25,,,03Q,,N,I have insomnia.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_501.mp3,8
502,502,MA,9781442369269,Mandarin 4,25,,,03R,,M,我失眠。,wǒ shī mián.,3,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_502.mp3,8
503,503,MA,9781442369269,Mandarin 4,25,,,04Q,,N,The back of my neck hurts.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_503.mp3,8
504,504,MA,9781442369269,Mandarin 4,25,,,04R,,F,我的颈椎疼。,wǒ de jǐng zhui téng.,5,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_504.mp3,8
505,505,MA,9781442369269,Mandarin 4,25,,,05Q,,N,My lower back is very sore.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_505.mp3,8
506,506,MA,9781442369269,Mandarin 4,25,,,05R,,F,我的腰很酸。,wǒ de yāo hěn suān.,5,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_506.mp3,8
507,507,MA,9781442369269,Mandarin 4,25,,,06Q,,N,I’m interested in Chinese medicine.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_507.mp3,8
508,508,MA,9781442369269,Mandarin 4,25,,,06R,,F,我对中医有兴趣。,wǒ duì zhōng yī yǒu xìng qù.,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_508.mp3,8
509,509,MA,9781442369269,Mandarin 4,25,,,07Q,,N,I don’t sleep well.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_509.mp3,8
510,510,MA,9781442369269,Mandarin 4,25,,,07R,,M,我睡得不好。,wǒ shuì de bù hǎo.,5,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_510.mp3,8
511,511,MA,9781442369269,Mandarin 4,25,,,08Q,,N,I am a structural engineer.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_511.mp3,"9,20"
512,512,MA,9781442369269,Mandarin 4,25,,,08R,,M,我是一位结构工程师。,wǒ shì yí wèi jié gòu gōng chéng shī.,9,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_512.mp3,"9,20"
513,513,MA,9781442369269,Mandarin 4,25,,,09Q,,N,I’m in Beijing studying Chinese medicine.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_513.mp3,8
514,514,MA,9781442369269,Mandarin 4,25,,,09R,,F,我在北京学中医。,wǒ zài běi jīng xué zhōng yī.,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_514.mp3,8
515,515,MA,9781442369269,Mandarin 4,25,,,10Q,,N,Is this your first time coming to Beijing?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_515.mp3,18
516,516,MA,9781442369269,Mandarin 4,25,,,10R,,M,这是你第一次来北京吗？,zhè shì nǐ dì yí cì lái běi jīng ma?,10,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_516.mp3,18
517,517,MA,9781442369269,Mandarin 4,25,,,11Q,,N,This is my third time getting a back massage.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_517.mp3,1
518,518,MA,9781442369269,Mandarin 4,25,,,11R,,F,这是我第三次捏背。,zhè shì wǒ dì sān cì niē bèi.,8,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_518.mp3,1
519,519,MA,9781442369269,Mandarin 4,26,,,01Q,,N,"America has 18,000 kinds of plants.",,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_519.mp3,9
520,520,MA,9781442369269,Mandarin 4,26,,,01R,,M,美国有一万八千种植物。,měi guó yǒu yí wàn bā qiān zhǒng zhí wù.,10,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_520.mp3,9
521,521,MA,9781442369269,Mandarin 4,26,,,02Q,,N,Do you like pu er tea’s taste?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_521.mp3,6
522,522,MA,9781442369269,Mandarin 4,26,,,02R,,F,你喜欢普洱茶的味道吗？,nǐ xǐ huan pú ěr chá de wèi dào ma?,10,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_522.mp3,6
523,523,MA,9781442369269,Mandarin 4,26,,,03Q,,N,I like pu er tea’s taste.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_523.mp3,6
524,524,MA,9781442369269,Mandarin 4,26,,,03R,,M,我喜欢普洱茶的味道。,wǒ xǐ huan pú ěr chá de wèi dào.,9,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_524.mp3,6
525,525,MA,9781442369269,Mandarin 4,26,,,04Q,,N,I’m in Kunming visiting a Chinese medicine factory.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_525.mp3,"8,18,20"
526,526,MA,9781442369269,Mandarin 4,26,,,04R,,M,我在昆明参观一家中药厂。,wǒ zài kūn míng cān guān yì jiā zhōng yào chǎng.,11,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_526.mp3,"8,18,20"
527,527,MA,9781442369269,Mandarin 4,26,,,05Q,,N,Yunnan’s azaleas are very famous.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_527.mp3,"9,18"
528,528,MA,9781442369269,Mandarin 4,26,,,05R,,F,云南的杜鹃很有名。,yún nán de dù juān hěn yǒu míng.,8,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_528.mp3,"9,18"
529,529,MA,9781442369269,Mandarin 4,26,,,06Q,,N,Yunnan’s species are very abundant.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_529.mp3,"9,18"
530,530,MA,9781442369269,Mandarin 4,26,,,06R,,F,云南的物种很丰富。,yún nán de wù zhǒng hěn fēng fù.,8,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_530.mp3,"9,18"
531,531,MA,9781442369269,Mandarin 4,26,,,07Q,,N,Yunnan has very many microclimates.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_531.mp3,"9,18,19"
532,532,MA,9781442369269,Mandarin 4,26,,,07R,,F,云南有很多小气候。,yún nán yǒu hěn duō xiǎo qì hòu.,8,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_532.mp3,"9,18,19"
533,533,MA,9781442369269,Mandarin 4,26,,,08Q,,N,Yunnan has 6500 kinds of Chinese herbal medicines.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_533.mp3,"8,18"
534,534,MA,9781442369269,Mandarin 4,26,,,08R,,M,云南有六千五百种中草药。,yún nán yǒu liù qiān wǔ bǎi zhǒng zhōng cǎo yào.,11,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_534.mp3,"8,18"
535,535,MA,9781442369269,Mandarin 4,26,,,09Q,,N,"Yunnan has 15,000 kinds of plants.",,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_535.mp3,"9,18"
536,536,MA,9781442369269,Mandarin 4,26,,,09R,,F,云南有一万五千种植物。,yún nán yǒu yí wàn wǔ qiān zhǒng zhí wù.,10,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_536.mp3,"9,18"
537,537,MA,9781442369269,Mandarin 4,26,,,10Q,,N,Yunnan is in the southwestern part of China.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_537.mp3,"9,18"
538,538,MA,9781442369269,Mandarin 4,26,,,10R,,F,云南在中国的西南部。,yún nán zài zhōng guó de xī nán bù.,9,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_538.mp3,"9,18"
539,539,MA,9781442369269,Mandarin 4,26,,,11Q,,N,This is my first time visiting a Chinese medicine factory.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_539.mp3,"8,20"
540,540,MA,9781442369269,Mandarin 4,26,,,11R,,M,这是我第一次参观一家中药厂。,zhè shì wǒ dì yí cì cān guān zhōng yào chǎng.,11,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_540.mp3,"8,20"
541,541,MA,9781442369269,Mandarin 4,27,,,01Q,,N,When will the goods be delivered?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_541.mp3,20
542,542,MA,9781442369269,Mandarin 4,27,,,01R,,M,什么时候交货？,shén me shí hou jiāo huò?,6,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_542.mp3,20
543,543,MA,9781442369269,Mandarin 4,27,,,02Q,,N,I’d like to order 6500 zippers.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_543.mp3,20
544,544,MA,9781442369269,Mandarin 4,27,,,02R,,M,我想订六千五百根拉链。,wǒ xiǎng dìng liù qiān wǔ bǎi gēn lā liàn.,10,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_544.mp3,20
545,545,MA,9781442369269,Mandarin 4,27,,,03Q,,N,I want 500 buttons.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_545.mp3,20
546,546,MA,9781442369269,Mandarin 4,27,,,03R,,M,我要五百只纽扣。,wǒ yào wǔ bǎi zhī niú kòu.,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_546.mp3,20
547,547,MA,9781442369269,Mandarin 4,27,,,04Q,,N,I’d like to place an order.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_547.mp3,"14,20"
548,548,MA,9781442369269,Mandarin 4,27,,,04R,,M,我想下订单。,wǒ xiǎng xià dìng dān.,5,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_548.mp3,"14,20"
549,549,MA,9781442369269,Mandarin 4,27,,,05Q,,N,I’m going to visit a Chinese medicine factory.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_549.mp3,"8,20"
550,550,MA,9781442369269,Mandarin 4,27,,,05R,,F,我要参观一家中药厂。,wǒ yào cān guān yì jiā zhōng yào chǎng.,9,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_550.mp3,"8,20"
551,551,MA,9781442369269,Mandarin 4,27,,,06Q,,N,The goods could be delivered next week.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_551.mp3,"17,20"
552,552,MA,9781442369269,Mandarin 4,27,,,06R,,F,下个星期能交货。,xià gè xīng qī néng jiāo huò.,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_552.mp3,"17,20"
553,553,MA,9781442369269,Mandarin 4,27,,,07Q,,N,"The small commodities market is very big, very big.",,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_553.mp3,"9,20"
554,554,MA,9781442369269,Mandarin 4,27,,,07R,,F,小商品市场很大，很大。,"xiǎo shāng pǐn shì chǎng hěn dà, hěn dà.",9,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_554.mp3,"9,20"
555,555,MA,9781442369269,Mandarin 4,27,,,08Q,,N,"The small commodities market has very many, very many kinds of buttons.",,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_555.mp3,"9,20"
556,556,MA,9781442369269,Mandarin 4,27,,,08R,,F,小商品市场有很多，很多种纽扣。,"xiǎo shāng pǐn shì chǎng yòu hěn duō, hěn duō zhǒng niú kòu.",13,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_556.mp3,"9,20"
557,557,MA,9781442369269,Mandarin 4,27,,,09Q,,N,Yiwu’s small commodities are very abundant.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_557.mp3,"9,20"
558,558,MA,9781442369269,Mandarin 4,27,,,09R,,F,义乌的小商品很丰富。,yì wū de xiǎo shāng pǐn hěn fēng fù.,9,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_558.mp3,"9,20"
559,559,MA,9781442369269,Mandarin 4,27,,,10Q,,N,The Yiwu Small Commodities Market has very many kinds of small commodities.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_559.mp3,"9,20"
560,560,MA,9781442369269,Mandarin 4,27,,,10R,,F,义乌小商品市场有很多种小商品。,yì wū xiǎo shāng pǐn shì chǎng yǒu hěn duō zhǒng xiǎo shāng pǐn.,14,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_560.mp3,"9,20"
561,561,MA,9781442369269,Mandarin 4,27,,,11Q,,N,Is there an export tax?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_561.mp3,"11,20"
562,562,MA,9781442369269,Mandarin 4,27,,,11R,,M,有出口税吗？,yǒu chū kǒu shuì ma?,5,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_562.mp3,"11,20"
563,563,MA,9781442369269,Mandarin 4,28,,,01Q,,N,Did you order any goods?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_563.mp3,20
564,564,MA,9781442369269,Mandarin 4,28,,,01R,,F,订货了吗?,dìng huò le ma?,4,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_564.mp3,20
565,565,MA,9781442369269,Mandarin 4,28,,,02Q,,N,The Canton Fair’s commodities are very abundant.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_565.mp3,"9,20"
566,566,MA,9781442369269,Mandarin 4,28,,,02R,,F,广交会的商品很丰富。,guǎng jiào huì de shāng pǐn hěn fēng fù.,9,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_566.mp3,"9,20"
567,567,MA,9781442369269,Mandarin 4,28,,,03Q,,N,To ship by sea is cheaper than to ship by air.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_567.mp3,"9,20"
568,568,MA,9781442369269,Mandarin 4,28,,,03R,,F,海运比空运便宜。,hǎi yùn bǐ kōng yùn pián yi.,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_568.mp3,"9,20"
569,569,MA,9781442369269,Mandarin 4,28,,,04Q,,N,How much is it to ship by sea?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_569.mp3,"11,20"
570,570,MA,9781442369269,Mandarin 4,28,,,04R,,M,海运多少钱？,hǎi yùn duō shǎo qián?,5,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_570.mp3,"11,20"
571,571,MA,9781442369269,Mandarin 4,28,,,05Q,,N,To ship by sea is very cheap.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_571.mp3,"11,20"
572,572,MA,9781442369269,Mandarin 4,28,,,05R,,F,海运很便宜。,hǎi yùn hěn pián yi.,5,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_572.mp3,"11,20"
573,573,MA,9781442369269,Mandarin 4,28,,,06Q,,N,How much is the price?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_573.mp3,"7,11,16,20"
574,574,MA,9781442369269,Mandarin 4,28,,,06R,,M,价格多少钱？,jià gé duō shǎo qián?,5,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_574.mp3,"7,11,16,20"
575,575,MA,9781442369269,Mandarin 4,28,,,07Q,,N,To ship by air is very expensive.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_575.mp3,"11,14"
576,576,MA,9781442369269,Mandarin 4,28,,,07R,,F,空运很贵。,kōng yùn hěn guì.,4,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_576.mp3,"11,14"
577,577,MA,9781442369269,Mandarin 4,28,,,08Q,,N,Solar energy does not pollute the air.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_577.mp3,
578,578,MA,9781442369269,Mandarin 4,28,,,08R,,F,太阳能不污染空气。,tài yáng néng bù wū rǎn kōng qì.,8,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_578.mp3,
579,579,MA,9781442369269,Mandarin 4,28,,,09Q,,N,Solar energy is good for the environment.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_579.mp3,
580,580,MA,9781442369269,Mandarin 4,28,,,09R,,M,太阳能对环境好。,tài yáng néng duì huán jìng hǎo.,7,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_580.mp3,
581,581,MA,9781442369269,Mandarin 4,28,,,10Q,,N,I ordered 5000 solar energy panels.,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_581.mp3,20
582,582,MA,9781442369269,Mandarin 4,28,,,10R,,M,我订了五千块太阳能板。,wǒ dìng le wǔ qiān kuài tài yáng néng bǎn.,10,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_582.mp3,20
583,583,MA,9781442369269,Mandarin 4,28,,,11Q,,N,How much is one solar energy panel?,,,,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_583.mp3,12
584,584,MA,9781442369269,Mandarin 4,28,,,11R,,M,一块太阳能板多少钱？,yí kuài tài yáng néng bǎn duō shǎo qián?,9,S,Pimsleur Chinese (Mandarin) Level 4 MP3,9781442394902_Mandarin_Chinese_4_QM_584.mp3,12
